date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,sold
2024-12-17 20:00:03,856,8041,1435,1721,1378,1473,6915,-2,49,1125
2024-12-17 14:26:04,793,7595,1259,1665,1379,1621,7054,285,49,540
2024-12-17 04:54:44,756,6018,825,1684,1382,1824,6515,-3,46,-497
2024-12-16 22:29:35,660,7178,1245,1735,1372,2326,7375,-2,47,-197
2024-12-16 16:59:32,700,8496,1309,1839,1367,2593,7868,-2,46,627
2024-12-16 11:39:53,676,7888,1200,1654,1359,2093,7496,462,49,391
2024-12-15 17:29:52,790,7321,1350,1486,1377,805,5871,-3,47,1450
2024-12-15 11:08:34,749,6142,975,1220,1376,1674,6400,360,43,-257
2024-12-15 04:46:42,753,5558,772,1406,1379,1533,5889,-3,44,-331
2024-12-14 23:17:16,764,6334,1150,1681,1378,1840,6858,-2,45,-523
2024-12-14 17:16:55,804,8055,1182,1702,1380,2380,7512,-2,47,542
2024-12-14 11:46:31,802,6841,959,1642,1382,1667,7005,502,44,-164
2024-12-14 05:30:22,802,6103,1161,1719,1375,275,5377,-2,46,739
2024-12-14 00:08:37,796,6491,1256,1791,1377,25,5298,-2,48,1193
2024-12-13 18:08:49,799,8519,1472,1847,1368,373,5933,-1,51,2586
2024-12-13 12:17:10,835,7756,1380,1867,1354,1454,7339,383,49,417
2024-12-13 06:26:16,804,6679,1185,1742,1381,514,5679,-2,46,999
2024-12-13 00:59:37,800,6209,1249,1716,1367,275,5450,-3,44,759
2024-12-12 19:38:22,871,8320,1406,1826,1363,776,6292,-1,50,2028
2024-12-12 12:51:33,802,7622,1277,1731,1361,1264,6870,385,43,752
2024-12-12 05:59:48,757,6453,1152,1737,1383,808,5875,-3,39,577
2024-12-12 00:38:58,809,6265,1346,1813,1382,411,5801,-3,38,464
2024-12-11 15:00:03,812,8057,1385,1788,1329,386,5854,104,43,2202
2024-12-11 09:25:18,800,8471,1317,1743,1389,645,5985,37,42,2485
2024-12-11 03:38:06,782,5893,1159,1683,1384,543,5588,-2,37,304
2024-12-10 22:16:59,808,7232,1351,1706,1384,834,6129,-2,43,1103
2024-12-10 15:30:03,802,8138,1186,1648,1381,1538,6624,27,39,1514
2024-12-10 09:22:33,753,8636,1272,1641,1383,1120,6251,18,42,2385
2024-12-10 03:30:00,793,5864,1183,1606,1383,71,5071,-3,38,793
2024-12-09 21:47:27,814,7624,1406,1558,1377,725,5923,-2,43,1700
2024-12-09 15:55:53,876,8088,1339,1559,1370,977,6204,36,42,1884
2024-12-09 10:30:03,921,8518,1259,1721,1323,1977,7310,71,35,1208
2024-12-09 03:56:32,868,5361,981,1556,1387,958,5783,-2,30,-421
2024-12-08 22:10:22,917,6422,1524,1738,1385,274,5897,-2,35,525
2024-12-08 14:25:31,918,6481,1158,1269,1386,242,5197,181,35,1284
2024-12-08 08:46:24,851,6172,1182,1252,1389,491,5235,24,37,937
2024-12-08 03:26:14,861,5494,1194,1275,1384,521,5269,-3,35,224
2024-12-07 21:49:56,889,7084,1274,1263,1382,1128,5977,-2,40,1107
2024-12-07 15:55:32,871,7338,1170,1256,1383,1207,5945,14,36,1392
2024-12-07 10:08:57,906,7533,1131,1265,1383,1851,6639,43,38,894
2024-12-07 04:29:37,818,5861,963,1476,1380,1482,6158,-2,39,-297
2024-12-06 23:09:08,858,6716,1186,1571,1379,1457,6490,-2,40,225
2024-12-06 12:08:51,895,8150,1341,1677,1377,426,5858,96,44,2291
2024-12-06 05:17:15,863,6256,1114,1485,1383,695,5586,0,44,670
2024-12-05 23:55:14,861,6543,1221,1489,1375,423,5410,-3,43,1132
2024-12-05 16:55:17,882,8497,1405,1542,1332,395,5602,-2,44,2894
2024-12-05 11:25:33,886,8461,1340,1483,1356,374,5620,134,45,2840
2024-12-05 02:17:06,850,6047,1136,1564,1379,390,5357,-3,40,690
2024-12-04 20:47:27,976,8082,1461,1524,1372,379,5757,-3,43,2324
2024-12-04 13:00:14,875,8445,1595,1616,1331,269,5841,108,44,2604
2024-12-04 06:17:34,770,6708,1170,1422,1379,402,5185,-3,43,1523
2024-12-04 00:29:15,1019,6183,1228,1454,1368,209,5319,-3,41,864
2024-12-03 18:02:07,1051,8489,1474,1567,1371,250,5748,-2,43,2740
2024-12-03 11:30:11,859,8245,1419,1597,1324,95,5568,222,44,2676
2024-12-03 03:38:07,785,5882,1132,1408,1374,294,5036,-3,43,846
2024-12-02 22:08:07,877,7261,1378,1522,1368,397,5587,-3,45,1674
2024-12-02 15:17:16,881,8219,1323,1635,1372,641,5971,72,45,2248
2024-12-02 09:00:26,898,8354,1207,1524,1371,1240,6386,69,46,1968
2024-12-02 03:38:05,812,5235,954,1576,1371,1063,5817,-4,43,-582
2024-12-01 21:47:15,876,6581,1171,1481,1372,1334,6277,-2,41,303
2024-12-01 16:00:13,862,6312,1039,1514,1372,1501,6363,30,42,-50
2024-12-01 10:38:25,811,5861,1023,1465,1369,1278,6234,241,44,-372
2024-12-01 05:17:10,812,5396,964,1494,1372,1733,6415,-3,41,-1019
2024-11-30 23:47:11,805,5903,969,1424,1365,1989,6620,-2,44,-716
2024-11-30 15:59:11,813,6774,980,1471,1356,1646,6320,12,40,454
2024-11-30 09:29:27,869,6867,1019,1436,1370,672,5456,43,44,1411
2024-11-30 04:08:15,809,5693,1038,1462,1364,300,5016,-3,41,676
2024-11-29 22:38:18,812,6916,1268,1413,1363,255,5150,-3,40,1765
2024-11-29 16:56:27,883,8348,1293,1652,1332,532,5738,-2,37,2610
2024-11-29 11:29:10,900,8170,1182,1463,1311,1056,6070,117,38,2100
2024-11-29 04:38:07,828,5911,1036,1476,1378,1092,5850,-3,39,60
2024-11-28 22:16:03,859,7027,1191,1486,1369,1409,6350,-3,37,677
2024-11-28 14:55:24,902,7489,1120,1458,1352,227,5202,105,36,2286
2024-11-28 09:00:13,888,8246,1263,1674,1391,115,5453,77,42,2793
2024-11-28 02:47:29,819,5829,1069,1477,1389,219,5010,-2,37,819
2024-11-27 21:28:31,1054,7660,1398,1588,1381,282,5757,-2,40,1903
2024-11-27 14:26:34,1016,7760,1180,1555,1367,168,5710,381,40,2049
2024-11-27 06:30:12,858,6691,1104,1570,1386,46,5006,-3,40,1685
2024-11-27 01:08:24,811,5929,1050,1524,1379,112,4915,-3,40,1013
2024-11-26 19:17:33,1047,8201,1379,1581,1372,278,5699,-1,42,2501
2024-11-26 13:00:29,910,7269,1199,1553,1385,74,5845,679,42,1423
2024-11-26 06:25:09,893,6757,1208,1660,1391,82,5288,-3,41,1468
2024-11-26 00:55:04,810,6032,1129,1708,1388,145,5221,-3,41,811
2024-11-25 16:17:12,852,7832,1317,1714,1379,52,5387,28,43,2444
2024-11-25 10:55:16,738,7428,1199,1550,1357,78,5534,568,41,1894
2024-11-25 03:38:09,705,5292,717,1603,1387,207,4658,-3,40,634
2024-11-24 22:08:25,829,6439,1134,1677,1381,84,5149,-2,39,1289
2024-11-24 16:19:05,808,6559,1098,1574,1387,196,5139,30,42,1420
2024-11-24 10:08:21,793,5631,872,1478,1385,310,5405,526,37,225
2024-11-24 03:38:29,822,5584,752,1565,1384,972,5535,-2,40,49
2024-11-23 22:17:12,861,6864,1186,1678,1381,1554,6696,-2,37,168
2024-11-23 15:17:21,773,6954,1336,1625,1372,1411,6717,154,41,236
2024-11-23 09:30:17,866,7081,1127,1612,1360,1630,6838,182,38,243
2024-11-23 03:46:05,818,5875,711,1501,1387,2585,7040,-1,37,-1165
2024-11-22 22:19:19,844,7005,1271,1647,1373,2300,7502,-1,37,-497
2024-11-22 16:44:23,854,8322,1242,1753,1363,2466,7718,-1,39,603
2024-11-22 11:08:23,854,8377,1502,1748,1374,2665,8348,163,40,28
2024-11-22 05:17:27,876,6131,1587,1715,1386,872,6474,-3,38,-342
2024-11-21 23:08:24,832,6669,1154,1722,1374,848,5977,-3,39,692
2024-11-21 15:55:28,871,7622,1276,1548,1334,458,5677,127,37,1945
2024-11-21 10:11:09,850,7741,1128,1529,1314,2050,7202,261,36,539
2024-11-21 04:47:09,835,5910,1029,1533,1384,2225,7040,-2,34,-1130
2024-11-20 23:17:07,830,6468,1071,1489,1389,2243,7058,-2,35,-590
2024-11-20 16:55:11,845,7990,1226,1662,1383,1645,6803,-2,38,1187
2024-11-20 11:29:28,840,7278,1112,1490,1373,1097,6494,539,38,783
2024-11-20 06:08:13,777,6448,878,1461,1390,2386,6930,-3,39,-482
2024-11-20 00:47:31,952,6035,1123,1729,1383,1948,7172,-2,38,-1136
2024-11-19 19:24:03,1008,8170,1375,1724,1383,944,6503,-2,39,1667
2024-11-19 12:00:15,898,7032,1109,1430,1384,30,5618,726,38,1413
2024-11-19 04:46:34,973,6028,1059,1470,1386,124,5048,-3,37,980
2024-11-18 23:25:16,1025,6611,1287,1648,1384,78,5466,-3,38,1144
2024-11-18 15:30:13,975,7620,1363,1548,1385,94,5675,268,37,1944
2024-11-18 09:59:02,961,7888,1624,1619,1374,378,6393,413,38,1495
2024-11-18 03:38:32,954,5383,1208,1555,1371,478,5601,-4,37,-217
2024-11-17 22:17:15,979,6265,1129,1585,1370,878,5984,-3,37,281
2024-11-17 14:55:15,959,5460,1042,1075,1357,399,5354,477,36,105
2024-11-17 08:38:04,962,5933,1025,1658,1376,390,5623,172,38,309
2024-11-17 03:17:17,962,5529,1069,1609,1374,348,5398,-2,37,134
2024-11-16 21:46:09,936,7005,1239,1578,1373,265,5427,-2,37,1577
2024-11-16 16:00:18,998,6847,1217,1598,1373,112,5480,133,36,1367
2024-11-16 05:17:08,974,5945,1037,1569,1376,661,5652,-2,36,293
2024-11-15 20:50:46,1170,7775,1365,1609,1366,728,6279,-2,41,1495
2024-11-15 14:55:45,1063,7582,1353,1663,1354,284,6035,274,41,1546
2024-11-15 09:30:34,1081,8088,1317,1616,1341,77,5664,182,43,2423
2024-11-15 04:08:08,1054,5747,1024,1589,1377,9,5093,-2,41,654
2024-11-14 22:47:32,822,6806,1222,1556,1371,6,5018,-2,42,1787
2024-11-14 16:08:23,796,7556,1394,1683,1334,0,5277,21,44,2278
2024-11-14 10:38:19,858,7898,1276,1660,1329,-17,5357,206,42,2541
2024-11-14 04:59:34,748,5940,1071,1572,1378,84,4888,-2,35,1051
2024-11-13 23:39:16,935,6375,1146,1587,1370,295,5363,-2,29,1012
2024-11-13 14:08:39,822,7839,2035,1648,1334,146,6243,221,32,1595
2024-11-13 07:17:41,733,7335,1220,1554,1376,146,5063,0,31,2272
2024-11-13 01:29:33,730,5968,1084,1529,1378,132,4890,-2,37,1078
2024-11-12 19:09:29,883,8300,1592,1689,1369,354,5953,-1,43,2346
2024-11-12 13:00:32,835,8215,2170,1711,1353,406,6701,181,42,1513
2024-11-11 21:30:11,884,7544,1366,1665,1372,562,5890,-2,42,1653
2024-11-11 13:55:19,893,7911,1684,1678,1323,873,6708,211,42,1203
2024-11-11 08:31:15,853,7929,1615,1682,1384,1340,6984,51,43,944
2024-11-11 02:17:29,808,5283,998,1636,1383,1976,6839,-3,39,-1555
2024-11-10 20:38:49,889,6828,1321,1610,1376,2203,7447,-2,39,-618
2024-11-10 14:38:18,877,6119,1007,1177,1384,1955,6676,231,42,-557
2024-11-10 09:17:08,877,6009,1242,1463,1386,1116,6351,195,41,-341
2024-11-10 03:38:46,880,5246,1039,1652,1383,1639,6635,-1,41,-1388
2024-11-09 22:00:14,851,6640,1199,1556,1381,1941,6968,-1,40,-327
2024-11-09 16:25:40,874,6885,1145,1624,1389,1480,6589,28,40,296
2024-11-09 11:00:31,900,6487,1374,1606,1384,1506,7243,432,39,-756
2024-11-09 05:08:05,844,5644,1157,1572,1384,1097,6097,-2,42,-453
2024-11-08 23:25:30,869,6136,1123,1555,1378,1535,6502,-3,38,-365
2024-11-08 17:01:11,893,7313,1399,1632,1369,214,5573,2,49,1739
2024-11-08 11:17:57,791,6109,1034,1565,1342,109,5959,1061,49,149
2024-11-08 05:17:24,837,6042,1103,1619,1379,71,5059,-3,50,982
2024-11-07 23:55:04,810,6058,1071,1578,1379,153,5039,-3,48,1019
2024-11-07 17:18:29,770,7805,1486,1633,1346,149,5445,0,51,2359
2024-11-07 11:38:05,775,6305,1131,1563,1327,45,6027,1133,50,278
2024-11-07 04:46:54,679,5872,1037,1601,1370,42,4776,-3,48,1095
2024-11-06 22:46:31,765,6634,1271,1629,1378,23,5112,-2,46,1522
2024-11-06 15:29:29,760,6674,1228,1546,1366,-17,5448,515,47,1226
2024-11-06 10:08:59,746,6578,1169,1499,1382,7,5789,933,47,789
2024-11-06 03:38:55,664,5659,1148,1544,1367,183,4953,-2,47,705
2024-11-05 22:08:27,793,6924,1399,1362,1355,85,5036,-2,43,1888
2024-11-05 14:55:26,678,6473,1172,1065,1330,19,5039,726,44,1433
2024-11-05 09:25:41,755,6920,1177,1086,1321,392,5450,672,41,1469
2024-11-05 03:17:24,659,5621,1034,1088,1370,853,5047,-2,44,573
2024-11-04 21:55:27,855,6958,1346,1058,1366,1976,6652,-1,46,305
2024-11-04 15:47:15,879,6984,1247,1024,1332,989,5863,339,44,1120
2024-11-04 04:00:27,750,5034,923,1039,1371,1237,5359,-2,39,-325
2024-11-03 22:37:53,870,5852,1232,1041,1371,254,4809,-1,41,1043
2024-11-03 14:46:04,763,5339,735,830,1373,129,4241,366,43,1097
2024-11-03 09:22:05,846,5303,1113,638,1373,486,4736,226,43,566
2024-11-03 03:55:15,836,4904,1081,1061,1374,1354,5750,-2,45,-846
2024-11-02 22:25:12,855,6063,1186,1016,1374,2412,6881,-2,38,-818
2024-11-02 16:08:12,819,6124,1153,983,1403,785,5277,91,39,846
2024-11-02 10:29:59,743,5423,843,996,1403,1199,5833,600,44,-410
2024-11-02 05:08:20,773,5379,1069,1008,1364,1580,5863,-2,52,-484
2024-11-01 23:37:56,905,5854,1366,1015,1364,1466,6166,-2,52,-312
2024-11-01 16:46:04,911,6900,1243,987,1353,1038,5632,44,50,1268
2024-11-01 10:40:11,850,6064,860,862,1332,191,4900,747,53,1164
2024-11-01 04:55:16,906,5444,1103,1024,1379,205,4666,-3,50,778
2024-10-31 23:16:02,937,6011,1195,1123,1382,60,4749,-2,52,1262
2024-10-31 17:26:03,793,7454,1346,1093,1358,-10,4635,0,53,2819
2024-10-31 10:55:09,819,6509,1413,1084,1380,31,5472,690,50,1036
2024-10-31 04:30:08,988,5498,1083,1102,1381,81,4688,-1,52,810
2024-10-30 22:25:31,975,6586,1608,1039,1375,18,5068,-2,51,1517
2024-10-30 16:29:27,1007,7155,1401,1090,1377,-2,5024,79,49,2131
2024-10-30 10:38:32,1012,6748,1489,1102,1350,2,5657,646,51,1091
2024-10-30 04:38:18,1007,5419,1106,1064,1387,35,4652,-3,53,767
2024-10-29 22:59:19,950,6238,1527,1040,1372,67,5008,-2,53,1229
2024-10-29 17:38:33,1038,7628,1368,1101,1367,218,5149,-2,54,2478
2024-10-29 11:42:14,991,6124,1226,1080,1335,273,5738,786,51,385
2024-10-29 05:17:08,995,5639,1025,1075,1381,765,5293,-3,53,345
2024-10-28 23:38:33,1004,5811,1251,1024,1378,793,5505,0,53,305
2024-10-28 18:09:09,891,7769,1844,1154,1368,257,5572,-2,58,2197
2024-10-28 11:46:02,800,6022,1296,1013,1369,238,5730,965,47,291
2024-10-28 05:30:27,785,5212,946,1082,1386,618,4858,-3,44,353
2024-10-28 00:08:23,810,5130,976,1065,1387,910,5188,-3,40,-58
2024-10-27 18:47:33,811,6568,1120,1032,1393,1212,5618,-1,48,950
2024-10-27 12:38:21,809,4361,914,1069,1383,438,5513,844,47,-1151
2024-10-27 06:55:20,797,5281,910,1065,1390,669,4883,0,50,398
2024-10-27 02:29:17,769,5102,980,1076,1387,418,4679,-3,49,423
2024-10-26 21:00:29,780,6730,1705,1084,1385,411,5420,-2,55,1310
2024-10-26 15:25:31,774,4781,829,989,1382,35,4767,703,53,14
2024-10-26 09:59:27,816,5632,1428,1147,1383,16,5324,477,53,307
2024-10-26 04:38:12,838,5539,1202,1108,1383,13,4617,-2,55,922
2024-10-25 22:55:30,783,6521,1740,1090,1375,8,5051,-2,55,1470
2024-10-25 16:08:14,755,6083,1045,998,1368,26,5003,755,54,1080
2024-10-25 10:29:30,793,6578,1498,1091,1361,33,5596,765,52,982
2024-10-25 04:00:17,796,5562,920,1103,1387,87,4350,-3,58,1211
2024-10-24 22:25:18,816,6721,1755,1092,1372,154,5257,-3,58,1464
2024-10-24 14:30:24,802,6055,1009,1057,1327,390,5552,891,59,503
2024-10-24 08:24:29,784,7376,2097,1111,1385,874,6389,48,60,987
2024-10-24 02:47:23,819,5432,1098,1135,1385,1241,5741,-3,57,-309
2024-10-23 21:08:03,1066,7436,1754,1080,1379,688,6023,-3,57,1412
2024-10-23 14:25:03,912,5359,938,917,1377,279,5610,1130,54,-250
2024-10-23 08:56:13,998,7274,1690,1069,1387,190,5669,252,59,1604
2024-10-23 03:17:27,939,5404,909,974,1382,528,4785,-2,54,618
2024-10-22 21:09:05,813,7393,1769,1070,1382,566,5654,-2,53,1738
2024-10-22 13:47:25,754,5561,1126,928,1362,70,5515,1221,52,46
2024-10-22 06:41:14,821,6464,1372,1130,1384,54,4834,-2,53,1629
2024-10-22 01:08:29,800,5626,1206,1139,1369,56,4620,-3,51,1006
2024-10-21 17:29:08,687,6683,1545,1058,1352,17,4975,254,53,1707
2024-10-21 11:55:07,525,5764,1142,936,1334,66,5232,1174,51,531
2024-10-21 04:56:17,610,5058,949,1012,1371,137,4128,-3,50,929
2024-10-20 23:29:29,624,5467,1478,1043,1374,144,4714,-2,51,753
2024-10-20 16:08:20,524,4605,901,861,1370,89,4346,545,52,258
2024-10-20 10:47:08,557,4531,1338,917,1372,153,5054,661,54,-523
2024-10-20 04:25:51,606,4969,1080,1041,1370,123,4275,-2,55,693
2024-10-19 22:30:19,604,6246,1629,1077,1365,217,4954,-2,57,1291
2024-10-19 15:08:10,580,4851,1387,974,1323,167,5231,742,56,-380
2024-10-19 09:19:08,594,5875,1553,1052,1363,417,5407,358,57,467
2024-10-19 03:55:22,602,5255,1339,1088,1370,430,4886,-2,56,369
2024-10-18 22:30:12,772,6534,1968,1044,1369,397,5610,-2,54,923
2024-10-18 15:17:14,737,5341,1310,924,1316,324,5756,1088,54,-414
2024-10-18 09:55:21,809,6511,1799,1006,1321,524,6227,709,55,284
2024-10-18 03:29:57,832,5318,1296,993,1365,861,5400,-2,52,-82
2024-10-17 21:55:23,737,6979,1928,945,1369,1281,6315,-1,54,664
2024-10-17 16:17:13,701,5893,1281,906,1339,1395,6405,730,50,-512
2024-10-17 09:54:52,721,6517,1701,990,1347,2132,7602,655,53,-1085
2024-10-17 04:30:07,781,5276,982,941,1366,1302,5418,-2,51,-141
2024-10-16 22:55:33,742,6186,1957,1015,1348,885,5997,-2,49,189
2024-10-16 17:17:09,774,6413,1865,1044,1334,880,6167,217,50,246
2024-10-16 11:55:37,731,6254,1827,974,1236,1386,6748,539,52,-494
2024-10-16 06:29:25,763,5937,1897,968,1035,1235,5956,-2,52,-19
2024-10-16 00:38:33,814,5381,1273,978,1024,871,5010,-2,50,370
2024-10-15 19:08:10,837,7517,2426,1492,701,233,5743,0,52,1773
2024-10-15 13:25:25,727,5987,1541,950,688,70,4853,824,50,1133
2024-10-15 06:59:27,729,6284,1724,1034,685,104,4325,-2,49,1958
2024-10-15 01:38:12,732,5156,1327,991,683,69,3853,-3,52,1302
2024-10-14 20:18:27,706,7856,2046,1071,1426,212,5566,48,52,2290
2024-10-14 13:56:12,613,4961,1414,813,676,-1,4687,1119,51,273
2024-10-14 08:30:04,741,6381,1817,964,698,728,5141,124,49,1239
2024-10-14 03:08:20,720,4498,1241,958,698,1092,4753,-2,46,-255
2024-10-13 21:46:40,652,5859,1772,907,706,498,4587,-1,51,1271
2024-10-13 15:17:13,638,4198,880,831,700,195,3862,564,51,335
2024-10-13 09:38:41,713,4835,1038,926,702,188,3914,298,46,921
2024-10-13 03:16:24,686,4672,783,891,704,980,4097,-2,52,574
2024-10-12 21:55:15,693,6174,1507,984,703,1599,5543,-2,56,631
2024-10-12 16:25:27,703,5566,1346,940,702,1860,5889,275,50,-323
2024-10-12 11:00:19,719,5930,1581,934,703,2188,6415,236,50,-485
2024-10-12 05:38:30,722,5029,1186,919,700,1967,5553,-2,57,-524
2024-10-12 00:18:11,776,5489,1342,1398,701,489,4776,-1,54,712
2024-10-11 18:47:27,736,6900,1974,1464,701,212,5167,0,58,1732
2024-10-11 13:17:11,786,6125,1419,1342,703,168,5083,607,55,1041
2024-10-11 07:38:38,866,6407,1685,1438,697,88,4845,2,53,1561
2024-10-11 02:16:16,832,5169,1165,1372,697,186,4304,-3,53,865
2024-10-10 20:56:10,810,7137,1784,1442,1381,218,5752,32,58,1384
2024-10-10 14:55:22,811,5421,1219,1264,1352,284,5986,996,57,-564
2024-10-10 09:29:31,785,6346,1374,1253,1391,620,6006,522,56,339
2024-10-10 04:08:15,788,5042,983,1262,1387,1168,5637,-3,50,-594
2024-10-09 22:47:14,718,6131,1486,1331,1377,1016,5979,-2,52,151
2024-10-09 16:29:44,838,6203,1226,1289,1379,796,5863,280,53,339
2024-10-09 10:47:06,747,6220,1344,1228,1379,1560,7102,785,53,-881
2024-10-09 05:25:15,790,5341,1126,1316,1385,1501,6166,-2,49,-825
2024-10-08 23:55:12,737,5543,1297,1289,1384,1410,6171,-2,54,-628
2024-10-08 18:25:25,778,6633,1670,1240,1377,296,5454,36,54,1179
2024-10-08 12:23:34,715,5192,1232,1142,1374,235,5879,1124,52,-687
2024-10-08 06:30:21,862,5897,1246,1395,1384,299,5237,-1,49,660
2024-10-08 01:08:18,846,5196,1239,1427,1376,253,5193,-1,52,2
2024-10-07 18:30:27,779,6636,1718,1383,1372,113,5441,23,50,1194
2024-10-07 12:38:23,746,5634,1386,804,1322,506,5771,957,47,-136
2024-10-07 06:55:44,870,5958,1559,907,1385,1409,6171,-3,42,-213
2024-10-07 01:29:32,757,4762,1370,850,1385,962,5365,-3,42,-603
2024-10-06 20:03:11,848,6447,1859,1016,1381,174,5345,-3,46,1101
2024-10-06 14:17:08,769,4900,987,857,1380,71,4451,340,43,448
2024-10-06 08:55:18,794,5106,1490,911,1375,61,4781,92,47,324
2024-10-06 03:30:08,764,4664,1246,940,1378,320,4693,-3,46,-28
2024-10-05 22:00:06,795,6167,1807,1341,1378,451,5824,-2,53,342
2024-10-05 16:38:33,858,6006,1535,1354,1380,49,5323,90,53,682
2024-10-05 11:00:13,810,5794,1882,1347,1377,-5,5810,342,56,-16
2024-10-05 05:38:20,844,5146,1304,1372,1373,84,5030,-3,53,115
2024-10-05 00:16:27,885,5558,1684,1443,1376,305,5752,-2,55,-194
2024-10-04 18:48:33,661,6794,1960,1448,1369,697,6202,1,58,592
