date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,sold
2024-08-04 10:17:22,685,4733,984,687,1324,394,4795,671,47,-62
2024-08-04 09:47:46,690,4804,1031,700,1322,423,4756,540,47,47
2024-08-04 09:18:36,721,4817,1035,737,1323,438,4767,466,45,50
2024-08-04 08:46:29,702,4958,1064,769,1319,500,4749,345,47,209
2024-08-04 08:18:23,751,4937,1028,759,1318,530,4696,260,48,241
2024-08-04 07:47:17,686,4869,843,736,1318,510,4287,142,50,581
2024-08-04 07:16:22,691,4882,1090,741,1320,534,4490,60,51,392
2024-08-04 06:47:40,682,4753,1005,744,1319,608,4424,15,48,328
2024-08-04 06:16:39,682,4774,986,754,1320,737,4532,-1,51,241
2024-08-04 05:46:28,726,4831,979,1188,1321,722,4987,-3,52,-156
2024-08-04 05:17:47,730,4844,978,1187,1321,722,4989,-3,52,-144
2024-08-04 04:47:51,731,4904,980,1186,1323,704,4973,-3,52,-68
2024-08-04 04:17:37,729,4866,981,1189,1323,634,4905,-4,51,-38
2024-08-04 03:47:46,729,4962,979,1228,1325,553,4863,-4,52,98
2024-08-04 03:18:33,733,4947,1019,1215,1322,418,4747,-4,52,199
2024-08-04 02:47:48,731,5068,985,1205,1325,432,4727,-4,50,340
2024-08-04 02:17:22,727,5125,945,1216,1322,497,4758,-3,51,366
2024-08-04 01:46:23,679,5136,878,1207,1326,610,4748,-3,50,387
2024-08-04 01:17:20,726,5283,1006,1215,1324,739,5061,-3,52,222
2024-08-04 00:47:32,747,5349,1173,1207,1324,529,5031,-3,53,318
2024-08-04 00:17:45,827,5572,1198,1251,1323,513,5166,-3,54,406
2024-08-03 23:46:51,780,5791,1234,1251,1317,487,5123,-3,55,668
2024-08-03 23:16:32,828,5993,1278,1259,1312,517,5248,-3,55,744
2024-08-03 22:46:44,793,6377,1826,1321,1319,517,5830,-3,55,547
2024-08-03 22:17:30,876,6623,1809,1320,1316,494,5878,-3,56,744
2024-08-03 21:34:30,706,6946,1609,1241,1314,896,5808,-2,56,1137
2024-08-03 20:57:25,754,6786,1765,1233,1316,1174,6325,-2,54,460
2024-08-03 20:26:43,721,6621,1719,1231,1313,1233,6307,5,54,313
2024-08-03 19:55:35,765,6677,1755,1213,1301,1318,6464,48,53,212
2024-08-03 19:25:20,726,6512,1759,1213,1301,1278,6462,126,53,49
2024-08-03 18:55:28,723,6459,1194,1176,1302,1326,6020,242,53,438
2024-08-03 18:27:19,653,6302,1188,1153,1302,1339,6060,370,53,242
2024-08-03 17:55:21,704,6273,905,859,1290,1409,5681,469,53,592
2024-08-03 17:25:47,663,6128,903,858,1298,1475,5816,563,53,311
2024-08-03 16:55:46,690,6000,1053,853,1305,1301,5892,634,53,108
2024-08-03 16:25:26,641,5780,938,837,1306,1240,5722,707,50,57
2024-08-03 15:57:45,689,5734,1012,826,1306,1319,5944,739,50,-210
2024-08-03 15:25:24,637,5639,968,817,1305,1243,5807,784,50,-167
2024-08-03 14:56:27,641,5723,1148,831,1311,1097,5990,907,51,-266
2024-08-03 14:25:28,679,5666,1217,825,1317,957,5850,802,50,-184
2024-08-03 13:56:32,735,5733,1069,929,1317,869,5887,914,51,-153
2024-08-03 13:25:21,721,5692,772,910,1317,948,5660,937,51,32
2024-08-03 12:55:40,640,5522,688,819,1312,975,5441,953,51,80
2024-08-03 12:25:18,688,5617,684,834,1311,977,5413,864,51,204
2024-08-03 11:55:33,637,5505,866,836,1312,941,5464,844,51,41
2024-08-03 11:25:16,656,5506,929,843,1303,882,5453,786,50,52
2024-08-03 10:55:36,698,5548,896,923,1297,800,5366,696,53,182
2024-08-03 10:25:44,688,5714,1000,917,1296,702,5354,696,52,359
2024-08-03 09:55:25,701,5665,1004,1168,1316,616,5492,629,55,173
2024-08-03 09:26:45,722,5701,1167,1223,1324,501,5535,539,56,165
2024-08-03 08:55:32,800,5593,1057,1241,1323,442,5354,433,56,239
2024-08-03 08:25:23,784,5639,1177,1171,1325,427,5263,322,54,376
2024-08-03 07:55:48,739,5491,1033,1183,1324,588,5100,176,54,390
2024-08-03 07:25:30,741,5454,1034,1183,1328,728,5149,82,50,304
2024-08-03 06:55:20,765,5258,1004,1206,1325,763,5144,26,52,114
2024-08-03 06:25:44,766,5223,1008,1201,1324,812,5167,1,51,56
2024-08-03 05:55:37,716,5311,1066,1172,1325,808,5137,-2,50,174
2024-08-03 05:25:19,694,5284,993,1171,1322,878,5109,-3,51,174
2024-08-03 04:55:48,707,5313,1016,1200,1329,918,5219,-3,52,94
2024-08-03 04:25:45,744,5399,1029,1199,1329,883,5235,-3,52,163
2024-08-03 03:55:27,733,5319,1015,1204,1329,889,5220,-3,51,98
2024-08-03 03:25:40,767,5444,1015,1232,1328,851,5245,-3,51,198
2024-08-03 02:55:42,798,5441,1015,1235,1327,865,5291,-3,52,150
2024-08-03 02:27:45,812,5510,1015,1238,1328,863,5306,-3,50,204
2024-08-03 01:55:47,826,5669,1038,1237,1320,877,5341,-3,44,327
2024-08-03 01:25:20,816,5660,1029,1229,1313,880,5316,-3,50,344
2024-08-03 00:56:39,775,5753,1122,1265,1317,876,5405,-2,50,347
2024-08-03 00:25:31,789,5993,1280,1298,1316,908,5639,-3,49,354
2024-08-02 23:55:22,768,6170,1459,1346,1315,876,5813,-2,50,357
2024-08-02 23:25:45,803,6481,1435,1356,1306,904,5855,-3,51,625
2024-08-02 22:56:27,773,6607,1713,1268,1304,882,5990,-2,51,616
2024-08-02 22:25:34,989,6959,1713,1374,1306,876,6309,-2,51,649
2024-08-02 21:56:20,990,7344,1909,1375,1306,857,6497,-2,57,846
2024-08-02 21:25:27,1037,7580,1892,1375,1303,816,6506,-3,55,1073
2024-08-02 20:57:42,1099,7508,1901,1363,1303,815,6564,-2,55,944
2024-08-02 20:26:18,1101,7431,1913,1363,1308,812,6590,6,55,840
2024-08-02 19:56:46,1188,7446,1880,1333,1305,790,6588,28,57,857
2024-08-02 19:25:40,1149,7433,1831,1334,1301,872,6632,85,55,800
2024-08-02 18:57:32,1098,7335,1411,1233,1304,837,6114,172,56,1220
2024-08-02 18:25:37,1030,7173,1384,1189,1307,802,6065,294,57,1107
2024-08-02 17:55:44,931,7022,1271,1180,1290,780,5916,402,54,1105
2024-08-02 17:25:39,898,6941,1065,1185,1285,770,5809,549,54,1131
2024-08-02 16:56:35,853,6788,1116,1180,1287,648,5843,703,54,944
2024-08-02 16:25:19,789,6749,1195,1190,1281,597,5917,810,51,832
2024-08-02 15:54:36,754,6572,1174,1190,1249,441,5769,905,53,803
2024-08-02 15:25:46,741,6457,1052,1187,1249,367,5626,975,52,831
2024-08-02 14:55:21,739,6437,1150,1197,1255,240,5671,1038,49,766
2024-08-02 14:25:46,747,6425,1170,1200,1301,208,5741,1065,47,684
2024-08-02 13:55:17,775,6430,1176,1202,1309,131,5747,1104,48,682
2024-08-02 13:26:33,815,6423,1232,1190,1294,83,5784,1122,46,638
2024-08-02 12:56:23,787,6353,921,1197,1279,73,5434,1128,47,918
2024-08-02 12:26:44,786,6222,918,1195,1283,73,5419,1118,44,802
2024-08-02 11:55:20,773,6225,877,1210,1309,44,5353,1091,46,872
2024-08-02 11:25:20,787,6159,876,1214,1307,-3,5288,1056,48,871
2024-08-02 10:56:46,765,6157,893,1232,1310,-10,5206,965,50,951
2024-08-02 10:26:20,808,6190,885,1225,1310,2,5190,908,48,999
2024-08-02 09:55:30,753,6250,926,1259,1275,5,5014,743,51,1236
2024-08-02 09:25:43,793,6247,1190,1258,1275,9,5225,645,51,1022
2024-08-02 08:55:41,790,6356,1105,1285,1326,26,5081,493,52,1275
2024-08-02 08:25:32,835,6375,1136,1280,1328,59,5075,381,54,1299
2024-08-02 07:55:16,851,6199,1122,1277,1325,136,4956,189,53,1242
2024-08-02 07:25:28,839,6123,1119,1295,1326,202,4936,98,54,1187
2024-08-02 06:55:36,885,5786,1036,1283,1324,249,4862,28,53,923
2024-08-02 06:26:23,833,5638,1035,1296,1324,276,4827,5,54,811
2024-08-02 05:56:33,885,5536,1079,1294,1327,331,4970,-2,55,566
2024-08-02 05:26:47,860,5460,1019,1292,1326,378,4930,-3,56,530
2024-08-02 04:56:20,837,5337,1000,1325,1326,466,5006,-3,53,331
2024-08-02 04:25:23,827,5396,997,1324,1327,506,5033,-3,53,362
2024-08-02 03:55:30,788,5364,997,1328,1327,600,5092,-3,53,271
2024-08-02 03:26:43,772,5327,994,1321,1325,607,5071,-3,52,255
2024-08-02 02:55:47,783,5413,993,1324,1325,804,5277,-3,50,135
2024-08-02 02:25:28,785,5432,990,1321,1324,854,5329,-3,55,103
2024-08-02 01:56:45,737,5457,986,1325,1325,929,5356,-3,54,100
2024-08-02 01:26:21,789,5589,988,1321,1324,946,5420,-3,52,169
2024-08-02 00:56:34,779,5754,1047,1311,1320,1049,5560,-3,53,194
2024-08-02 00:26:23,789,5878,1094,1314,1319,1044,5613,-3,52,264
2024-08-01 23:55:47,814,6153,1256,1316,1319,1141,5899,-3,53,254
2024-08-01 23:26:32,860,6420,1293,1313,1321,1178,6021,-2,54,398
2024-08-01 22:55:38,808,6651,1516,1354,1318,1197,6246,-2,53,404
2024-08-01 22:25:47,858,7089,1649,1347,1321,1224,6453,-2,53,635
2024-08-01 21:55:38,852,7360,1835,1346,1320,1064,6475,-2,54,885
2024-08-01 20:59:47,872,7361,1877,1332,1314,885,6363,-2,55,998
2024-08-01 20:31:46,910,7306,1884,1320,1319,693,6213,4,53,1092
2024-08-01 19:59:41,904,7441,1993,1289,1316,605,6219,52,53,1222
2024-08-01 19:29:50,888,7208,1714,1293,1316,618,6012,125,52,1195
2024-08-01 18:59:35,871,7172,1803,1247,1313,616,6157,251,53,1014
2024-08-01 18:29:48,806,7005,1757,1213,1314,535,6064,382,53,941
2024-08-01 17:59:29,840,6776,1476,1204,1317,448,5912,573,51,863
2024-08-01 17:30:42,817,6604,1234,1203,1309,442,5721,664,50,883
2024-08-01 16:59:24,820,6451,1226,1203,1303,431,5836,800,50,615
2024-08-01 16:30:22,829,6333,1013,1191,1306,383,5662,889,48,670
2024-08-01 15:59:17,777,6303,1089,1185,1310,308,5696,976,48,607
2024-08-01 15:29:21,774,6193,975,1185,1308,270,5618,1056,47,574
2024-08-01 14:59:42,775,6103,1044,1189,1292,182,5647,1113,48,455
2024-08-01 14:30:41,792,6049,1199,1117,1291,162,5762,1148,48,286
2024-08-01 14:00:32,778,6130,972,1187,1284,108,5567,1184,50,563
2024-08-01 13:29:18,787,6066,763,1191,1310,85,5330,1143,48,735
2024-08-01 12:59:32,773,6144,936,1198,1303,49,5460,1150,48,683
2024-08-01 12:30:49,781,6033,965,1205,1279,41,5473,1150,49,559
2024-08-01 11:59:19,785,5955,891,1222,1276,44,5330,1061,48,625
2024-08-01 11:29:22,777,5950,906,1212,1293,14,5274,1022,48,675
2024-08-01 10:59:42,784,6016,991,1231,1318,-3,5333,962,49,682
2024-08-01 10:29:19,786,6039,994,1231,1303,-15,5257,908,48,782
2024-08-01 09:59:29,774,6168,1053,1169,1275,-18,5151,848,49,1016
2024-08-01 09:30:46,786,6108,1050,1249,1286,-8,5154,738,52,953
2024-08-01 08:59:19,789,6232,1302,1273,1312,-5,5286,559,53,946
2024-08-01 08:30:34,787,6257,1225,1289,1319,14,5140,451,52,1116
2024-08-01 07:59:40,791,6255,1361,1297,1319,33,5125,270,52,1130
2024-08-01 07:29:41,817,6036,1345,1283,1317,72,5027,137,53,1009
2024-08-01 06:59:27,833,5775,1068,1295,1319,92,4715,52,53,1059
2024-08-01 06:29:38,828,5648,1033,1290,1316,109,4641,10,53,1006
2024-08-01 05:59:48,824,5436,1025,1290,1318,120,4640,6,54,796
2024-08-01 05:29:34,835,5417,1003,1296,1320,133,4641,-2,54,776
2024-08-01 05:00:31,758,5372,977,1314,1316,167,4589,1,53,783
2024-08-01 04:30:21,737,5413,995,1322,1317,181,4606,-2,54,807
2024-08-01 03:59:23,772,5249,921,1318,1314,214,4595,0,53,653
2024-08-01 03:29:29,785,5361,985,1318,1314,201,4654,-3,52,706
2024-08-01 03:01:31,794,5389,991,1316,1317,233,4703,-2,53,685
2024-08-01 02:29:29,787,5425,988,1317,1319,246,4709,-2,53,715
2024-08-01 01:59:41,835,5478,1010,1320,1319,274,4812,-3,53,666
2024-08-01 01:29:23,788,5578,1012,1322,1317,310,4800,-2,51,777
2024-08-01 00:59:34,781,5676,1119,1318,1321,344,4936,-2,53,739
2024-08-01 00:29:44,764,5822,1129,1318,1306,378,4948,-2,53,873
