date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,sold
2025-01-30 04:47:40,765,5787,1012,1693,1383,320,5246,-3,55,540
2025-01-30 04:38:39,774,5694,1010,1684,1383,333,5256,-3,55,437
2025-01-30 04:29:29,783,5721,1011,1693,1386,326,5265,-3,54,456
2025-01-30 04:25:06,752,5714,1011,1694,1386,329,5237,-3,53,476
2025-01-30 04:17:30,746,5680,1010,1674,1388,322,5207,-2,54,473
2025-01-30 04:08:32,763,5602,1011,1675,1384,314,5213,-3,54,388
2025-01-30 03:59:19,741,5698,1010,1669,1382,286,5149,-3,54,548
2025-01-30 03:55:29,741,5728,1013,1682,1388,278,5162,-3,52,565
2025-01-30 03:47:40,744,5717,1011,1633,1384,276,5109,-3,53,608
2025-01-30 03:38:29,743,5603,1010,1586,1385,268,5044,-3,53,559
2025-01-30 03:30:41,742,5637,1009,1622,1382,265,5079,-3,54,558
2025-01-30 03:25:19,741,5727,995,1652,1383,267,5095,-3,54,631
2025-01-30 03:16:24,742,5644,996,1605,1385,267,5052,-3,54,592
2025-01-30 03:08:19,742,5571,996,1631,1384,272,5079,-3,55,491
2025-01-30 03:00:05,739,5667,997,1624,1382,277,5075,-3,55,592
2025-01-30 02:55:34,738,5689,1000,1604,1387,264,5048,-3,55,641
2025-01-30 02:47:29,740,5662,1000,1622,1385,249,5050,-3,53,611
2025-01-30 02:38:10,742,5725,1001,1686,1383,238,5110,-3,54,614
2025-01-30 02:29:40,740,5754,1011,1666,1382,239,5097,-2,53,657
2025-01-30 02:25:26,738,5736,1011,1635,1382,231,5057,-3,52,679
2025-01-30 02:17:36,769,5678,1010,1687,1383,223,5147,-3,54,531
2025-01-30 02:08:25,781,5722,1014,1689,1382,229,5153,-2,54,568
2025-01-30 01:59:12,738,5828,1024,1628,1386,216,5048,-3,54,780
2025-01-30 01:55:22,741,5784,1027,1664,1383,213,5086,-3,54,698
2025-01-30 01:47:35,740,5831,1025,1621,1380,203,5029,-2,54,801
2025-01-30 01:38:23,776,5734,1040,1688,1381,183,5128,-3,54,606
2025-01-30 01:29:04,736,5899,1041,1630,1384,163,5008,-2,53,891
2025-01-30 01:25:14,740,5892,1040,1644,1383,155,5015,-3,53,877
2025-01-30 01:17:34,747,5902,1040,1688,1383,142,5057,-3,54,845
2025-01-30 01:08:15,744,5917,1044,1671,1379,126,5018,-3,54,899
2025-01-30 01:00:25,737,6009,1125,1586,1378,144,5025,-3,55,983
2025-01-30 00:55:06,736,5910,1149,1598,1381,147,5068,-3,57,841
2025-01-30 00:47:25,742,5923,1152,1592,1378,134,5048,-3,57,875
2025-01-30 00:38:06,744,6025,1151,1595,1382,116,5043,-2,56,981
2025-01-30 00:30:40,743,5987,1150,1596,1380,92,5016,-2,56,970
2025-01-30 00:25:16,739,6018,1149,1589,1378,85,4997,-2,57,1021
2025-01-30 00:16:11,755,6075,1152,1681,1383,69,5094,-3,54,981
2025-01-30 00:08:16,800,6071,1194,1697,1380,60,5185,-2,55,885
2025-01-30 00:00:17,750,6213,1200,1688,1379,56,5128,-2,55,1084
