date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,sold
2021-01-20 16:46:50,1570,8790,2357,1667,1404,910,7989,24,57,801
2021-01-20 04:47:05,1621,6916,1290,1470,1417,728,6592,0,66,324
2021-01-19 16:46:35,1665,8968,2582,1818,1408,392,7965,25,74,1003
2021-01-19 03:46:35,1673,7040,1385,1588,1419,60,6196,-1,72,844
2021-01-18 14:47:05,1672,8991,2901,1822,1378,191,8315,267,84,676
2021-01-18 01:08:35,1372,6445,1271,1656,1424,484,6289,-1,82,156
2021-01-17 13:08:45,1375,7338,1937,1707,1422,440,7266,329,55,72
2021-01-17 01:09:56,1381,6724,1570,1506,1419,1515,7472,-1,82,-749
2021-01-16 13:08:10,1425,8347,2349,1792,1418,307,7486,115,80,860
2021-01-16 01:08:22,1199,6850,1961,1569,1418,258,6483,-1,79,367
2021-01-15 13:08:04,1480,8926,2922,1789,1356,191,8196,382,76,731
2021-01-15 01:08:04,1366,6793,1721,1433,1418,962,6978,-1,79,-185
2021-01-14 13:08:04,1347,8853,2693,1786,1372,209,7770,288,74,1083
2021-01-14 01:08:11,1402,6635,1760,1487,1422,251,6395,-1,73,240
2021-01-13 10:16:34,1303,9053,2906,1692,1363,472,7833,25,72,1220
2021-01-12 22:01:04,937,7868,2701,1510,1417,1382,8009,0,64,-141
2021-01-12 06:00:03,967,6820,1796,1234,1417,1642,7126,0,71,-306
2021-01-11 17:59:33,1144,9072,2865,1634,1390,1905,9010,0,72,62
2021-01-11 04:16:33,815,6062,1838,1265,1421,1887,7292,-1,66,-1231
2021-01-10 15:26:16,983,6942,2694,1641,1426,272,7121,34,69,-179
2021-01-09 20:39:22,781,7892,2943,1720,1417,-6,6929,0,74,963
2021-01-09 08:09:05,845,7007,2508,1258,1417,764,6868,0,78,139
2021-01-08 20:00:26,902,8494,2995,1300,1405,1854,8532,0,76,-38
2021-01-08 04:23:32,825,6123,2586,1640,1422,0,6544,-1,72,-421
2021-01-07 13:39:32,837,8002,2804,1407,1344,2223,8971,283,74,-969
2021-01-06 20:18:01,1019,8167,2805,1678,1415,728,7710,0,64,458
2021-01-06 04:39:00,857,6127,2338,1188,1417,953,6819,-1,65,-692
2021-01-05 13:51:00,960,8328,2344,1659,1411,1542,8184,193,75,144
2021-01-05 00:08:51,879,6559,1839,1393,1412,2313,7901,0,65,-1342
2021-01-04 09:10:28,1008,7847,2437,1391,1422,1015,7354,22,60,494
2021-01-03 19:56:32,967,7004,2470,963,1421,903,6793,0,70,211
2021-01-03 04:26:18,883,5171,1512,902,1417,1624,6404,-1,66,-1233
2021-01-02 15:29:56,865,6044,2293,1425,1422,694,6959,190,70,-916
2021-01-02 03:29:56,836,5081,2133,1209,1416,232,5892,-1,66,-812
2021-01-01 15:29:56,807,5454,1290,1192,1421,2071,7028,174,72,-1574
2021-01-01 03:30:26,865,5351,1270,1165,1422,991,5771,0,60,-420
2020-12-31 15:30:16,1279,6880,2450,1180,1418,1424,7888,61,76,-1008
2020-12-31 03:26:33,1020,5460,1383,1235,1424,1376,6503,0,69,-1042
2020-12-30 15:25:55,1029,7093,2081,1336,1404,1856,7933,151,77,-840
2020-12-30 03:26:25,1073,5518,1267,1141,1424,1175,6146,-1,67,-628
2020-12-29 15:19:17,1036,7059,1901,1551,1384,894,6973,133,74,85
2020-12-29 03:16:55,1126,5611,832,1356,1428,2338,7149,0,70,-1538
2020-12-28 15:17:43,1358,7302,1734,1580,1388,1962,8207,111,74,-905
2020-12-28 03:17:55,1024,5358,892,825,1426,2239,6480,0,75,-1122
2020-12-27 15:18:25,1064,6484,1349,850,1427,1959,6733,9,76,-250
2020-12-27 03:16:25,1023,5325,596,829,1423,1526,5470,0,73,-145
2020-12-26 15:08:54,1263,6214,1142,1142,1422,770,5835,21,76,379
2020-12-26 03:08:54,1182,5115,744,1098,1423,866,5385,0,74,-271
2020-12-25 15:08:24,1356,5721,1255,1176,1423,323,5662,57,73,60
2020-12-25 03:09:17,1223,5300,1173,1182,1425,1091,6166,-1,72,-866
2020-12-24 15:08:54,1534,7229,1494,1496,1372,190,6256,96,75,972
2020-12-24 03:08:42,1238,5954,1372,1597,1420,-7,5692,-1,72,262
2020-12-23 15:08:54,1459,8024,1986,1834,1393,228,7088,114,73,936
2020-12-23 03:09:06,1445,6257,1208,1701,1430,330,6186,0,73,71
2020-12-22 15:08:23,1544,8382,1864,1832,1368,132,6869,58,72,1513
2020-12-22 03:09:30,1167,6181,1448,1674,1427,545,6336,-1,76,-155
2020-12-21 15:08:43,1371,8461,2378,1908,1400,65,7254,57,75,1208
2020-12-21 03:00:04,1063,5875,1442,1679,1426,496,6177,0,71,-302
2020-12-20 14:40:36,1234,6934,1727,1781,1428,226,6514,42,76,420
2020-12-20 02:31:22,1297,6039,1193,1719,1425,39,5745,0,73,294
2020-12-19 14:30:22,1595,7756,1539,1878,1425,37,6584,31,79,1172
2020-12-19 02:30:22,1440,6334,1210,1620,1424,322,6092,0,76,242
2020-12-18 11:38:52,1638,9013,2778,1862,1348,112,7872,54,80,1141
2020-12-17 22:40:40,1416,7490,2312,1766,1419,2,6993,-1,78,498
2020-12-17 09:30:22,1642,8970,3063,1850,1362,-4,8012,23,77,958
2020-12-16 21:20:26,1428,8193,2115,1816,1417,207,7048,0,66,1145
2020-12-16 09:08:52,1633,8832,2543,1810,1393,62,7524,19,64,1307
2020-12-15 20:56:16,1415,8456,2356,1735,1421,525,7516,-1,65,940
2020-12-15 08:57:27,1358,8831,2311,1719,1425,1237,8136,19,67,695
2020-12-14 20:39:22,1186,8544,2397,1525,1405,2149,8741,0,80,-197
2020-12-14 08:38:22,1194,8459,2050,1661,1430,1558,7989,15,81,470
2020-12-13 20:38:51,1412,7459,1751,1576,1425,344,6585,-1,78,874
2020-12-13 08:38:34,1279,6702,1576,1724,1431,100,6198,7,80,505
2020-12-12 20:38:47,1341,7949,2056,1679,1424,1589,8166,0,78,-217
2020-12-12 08:38:21,1256,7284,1609,1270,1426,367,6011,4,80,1273
2020-12-11 20:38:20,1191,8438,2477,1731,1417,459,7348,0,74,1091
2020-12-11 08:38:24,1047,8730,2056,1677,1425,1551,7835,12,66,895
2020-12-10 20:38:50,1235,8638,2591,1708,1408,1954,8969,0,73,-332
2020-12-10 08:09:18,1179,8610,1863,1673,1425,2518,8725,0,68,-115
2020-12-09 20:08:30,1239,8811,2086,1741,1417,1333,7877,-1,63,934
2020-12-09 08:08:42,1283,8533,1623,1804,1426,852,7050,0,62,1483
2020-12-08 20:00:04,1346,8873,2419,1759,1424,1959,8987,0,80,-114
2020-12-08 07:55:21,1336,8546,1730,1715,1423,2044,8351,1,82,195
2020-12-07 19:55:33,1187,8845,2235,1425,1417,2122,8461,0,75,383
2020-12-07 07:39:02,1194,7893,1545,1684,1425,1700,7630,0,82,262
2020-12-06 19:38:20,1420,7546,1190,1376,1430,1351,6844,-1,80,701
2020-12-06 07:38:49,1263,6411,1269,1585,1426,1090,6710,-1,79,-300
2020-12-05 19:38:39,1477,8131,1312,1645,1426,1406,7336,0,70,795
2020-12-05 07:25:19,1447,6954,1132,1244,1428,1866,7200,0,84,-246
2020-12-04 08:29:31,1575,8627,2085,1729,1422,1250,8164,18,84,463
2020-12-03 20:25:40,1514,8726,2425,1759,1416,650,7845,-1,82,881
2020-12-03 08:18:00,1614,8741,2081,1805,1422,144,7171,20,84,1570
2020-12-02 20:17:13,1492,8825,2264,1758,1405,887,7886,0,81,939
2020-12-02 08:17:25,1394,8583,1690,1705,1420,1601,7878,2,65,705
2020-12-01 20:16:57,1429,8158,2167,1693,1413,2043,8809,-1,65,-651
2020-12-01 08:17:49,1452,7499,1510,1682,1423,2190,8333,12,65,-834
2020-11-30 20:17:22,1380,7954,1938,1637,1422,2431,8870,0,63,-916
2020-11-30 07:17:22,1300,6653,1343,1638,1425,1397,7179,0,76,-526
2020-11-29 19:16:52,1458,7610,1700,1717,1417,130,6497,0,75,1112
2020-11-29 07:16:52,1454,6281,1466,1289,1418,-6,5692,0,72,589
2020-11-28 19:08:22,1566,8373,2197,1818,1420,-6,7058,0,63,1316
2020-11-28 07:08:22,1524,6934,1624,1667,1419,40,6341,0,68,593
2020-11-27 19:08:25,1638,8731,2536,1828,1424,238,7730,0,66,1001
2020-11-27 07:08:37,1453,7668,1689,1730,1425,238,6605,0,71,1063
2020-11-26 19:08:52,1450,8781,2882,1811,1412,165,7786,0,68,994
2020-11-26 07:00:22,1400,7524,1628,1732,1424,171,6422,0,67,1102
2020-11-25 18:59:23,1307,8725,2434,1768,1429,965,7967,0,65,758
2020-11-25 06:38:56,1373,7136,1370,1692,1428,169,6097,0,66,1039
2020-11-24 18:38:21,1311,8817,2586,1799,1410,672,7848,0,71,969
2020-11-24 06:38:21,1127,6919,1084,1644,1422,1707,7051,0,67,-132
2020-11-23 18:38:33,1410,8818,2673,1834,1419,280,7685,0,69,1133
2020-11-23 06:38:45,1166,6766,1168,1609,1424,1303,6734,0,64,33
2020-11-22 18:38:18,1316,7662,2125,1737,1418,1028,7691,0,68,-29
2020-11-22 06:38:17,1159,6031,1176,1601,1420,288,5705,-1,61,326
2020-11-21 18:38:22,1377,7926,1895,1595,1423,1173,7530,0,67,396
2020-11-21 06:38:34,1152,6417,809,1495,1424,1852,6795,0,64,-378
2020-11-20 18:38:46,1452,8653,2722,1802,1408,125,7578,0,70,1075
2020-11-20 06:38:16,1339,6804,1260,1573,1423,147,5810,0,68,995
2020-11-19 18:39:10,1445,8694,2332,1717,1413,442,7412,0,64,1282
2020-11-19 06:38:23,1168,6967,1214,1621,1421,783,6271,0,65,696
2020-11-18 18:38:35,1240,8547,2608,1681,1424,1187,8210,0,69,337
2020-11-18 06:29:56,1218,6711,1188,1511,1424,569,5979,0,68,732
2020-11-17 18:26:12,1408,8640,2383,1739,1418,175,7188,0,66,1452
2020-11-17 03:19:33,1123,6049,1241,1596,1424,136,5582,0,63,467
2020-11-16 14:30:36,1524,7917,1986,1672,1384,20,6858,203,69,1059
2020-11-16 02:17:01,1195,5634,1272,1673,1422,44,5670,0,64,-36
2020-11-15 14:17:13,1262,6233,1183,1608,1422,23,5921,362,63,312
2020-11-15 02:16:44,1105,5754,1318,1148,1421,16,5068,0,60,687
2020-11-14 14:16:44,1336,7238,2087,1577,1425,54,6685,137,69,552
2020-11-14 02:16:51,1151,6042,1153,1522,1429,258,5574,0,61,468
2020-11-13 14:08:14,1260,8036,2190,1600,1382,225,6806,82,67,1231
2020-11-13 02:08:44,1191,6022,1279,1516,1429,310,5786,0,63,236
2020-11-12 13:59:44,1311,8172,2334,1566,1331,249,7051,196,65,1121
2020-11-12 02:00:13,1154,6037,1263,1454,1423,396,5759,0,71,277
2020-11-11 14:00:08,1282,8197,2438,1553,1384,205,7034,100,72,1163
2020-11-11 01:57:23,1226,5939,1287,1497,1427,379,5884,-1,69,55
2020-11-10 13:38:13,1217,8347,2499,1484,1417,501,7301,114,70,1046
2020-11-10 01:38:13,1156,6072,1336,1516,1424,474,5973,0,67,99
2020-11-09 13:38:43,1260,8123,2389,1534,1417,89,7023,265,70,1100
2020-11-09 01:38:32,913,5467,1296,1088,1419,64,4831,0,53,636
2020-11-08 13:38:13,1058,5991,1391,985,1418,131,5564,514,65,428
2020-11-08 01:38:13,1074,5743,1479,1065,1413,29,5122,0,63,621
2020-11-07 09:25:43,1026,6984,1755,1342,1423,434,6323,275,70,661
2020-11-06 21:25:38,1001,7565,2425,1595,1418,618,7125,0,68,439
2020-11-06 09:25:13,1126,8033,2365,1558,1406,725,7412,161,71,621
2020-11-05 21:25:13,1071,7774,1986,1227,1417,1835,7602,0,67,172
2020-11-05 09:25:42,1156,7991,2157,1402,1405,541,6950,223,65,1041
2020-11-04 21:25:26,905,7677,2256,1271,1422,1378,7293,0,62,383
2020-11-04 09:25:39,864,7910,2128,1261,1421,1419,7345,191,61,566
2020-11-03 21:27:49,1052,7525,2264,1395,1421,775,6969,0,61,556
2020-11-03 09:27:01,1253,8045,2525,1551,1358,-3,6815,68,64,1230
2020-11-02 21:26:42,1185,7683,2720,1473,1407,70,6926,0,71,757
2020-11-02 09:25:27,1212,7911,2495,1083,1421,106,6717,332,69,1194
2020-11-01 21:25:42,1245,6746,2411,735,1420,412,6292,0,69,454
2020-11-01 09:25:12,1043,6082,891,669,1419,2051,6498,357,68,-416
2020-10-31 21:26:12,922,6959,2001,1150,1422,1465,7038,0,78,-79
2020-10-31 09:26:42,1173,7026,2008,1526,1422,212,6537,114,82,488
2020-10-30 21:25:28,1092,7543,2059,1123,1424,2155,7934,0,81,-391
2020-10-30 09:25:42,1298,7739,2161,1380,1414,33,6539,172,80,1200
2020-10-29 21:25:52,1117,7458,2476,1163,1413,655,6904,0,82,553
2020-10-29 09:26:04,1322,7734,2428,1400,1391,21,6816,186,68,919
2020-10-28 09:03:12,1447,7912,2536,1479,1425,88,7159,101,84,753
2020-10-27 17:31:39,1356,7783,2324,1458,1417,87,6726,0,84,1057
2020-10-27 05:08:16,1101,5860,1546,700,1423,18,4856,0,68,1004
2020-10-26 17:00:36,1223,7145,2068,634,1359,443,5836,27,82,1309
2020-10-26 05:00:11,1054,5240,1341,651,1417,120,4652,0,69,588
2020-10-25 17:00:01,1075,6407,1675,629,1421,1384,6260,7,70,147
2020-10-25 04:59:41,1029,5281,946,615,1422,1367,5445,0,66,-164
2020-10-24 17:17:09,1386,6761,2268,760,1423,9,5966,42,78,795
2020-10-24 05:09:29,1090,5812,1675,646,1422,513,5420,0,75,391
2020-10-23 17:09:41,1058,7085,2219,632,1422,486,6127,230,79,959
2020-10-23 05:08:54,1046,5968,1606,648,1416,312,5106,0,78,862
2020-10-22 17:16:58,1006,7034,2342,593,1354,331,5919,218,75,1115
2020-10-22 05:17:10,948,5879,1378,562,1428,1214,5598,0,67,281
2020-10-21 16:31:11,991,7084,2087,560,1410,554,6041,365,74,1043
2020-10-21 03:16:41,976,5686,1354,578,1419,202,4595,0,66,1091
2020-10-20 15:17:48,1097,6933,2252,593,1424,10,6034,585,74,899
2020-10-20 03:17:11,1014,5630,1520,490,1419,93,4611,0,76,1019
2020-10-19 15:16:41,1159,7044,2325,501,1371,86,5967,450,74,1077
2020-10-19 03:16:41,961,5035,1490,410,1422,225,4575,0,68,460
2020-10-18 14:59:54,892,5778,1516,386,1421,734,5425,409,68,353
2020-10-18 03:00:11,890,5039,869,402,1416,1267,4911,0,67,128
2020-10-17 14:46:41,972,6434,1952,404,1420,742,5983,423,70,450
2020-10-17 02:46:44,1049,5488,1459,409,1417,548,4951,0,70,537
2020-10-16 14:46:56,1161,6986,2088,459,1409,113,5574,283,62,1412
2020-10-16 02:47:08,1058,5503,966,412,1417,1512,5424,0,60,79
2020-10-15 14:47:20,1281,6990,2180,287,1354,231,5802,411,58,1188
2020-10-15 02:38:41,1130,5440,1205,389,1412,202,4399,-1,62,1040
2020-10-14 14:30:02,1124,6798,1786,410,1373,220,5550,578,59,1248
2020-10-14 02:30:14,1095,5449,1057,394,1414,1684,5698,-1,59,-248
2020-10-13 14:29:41,1328,7475,1722,335,1386,2503,7515,184,58,-40
2020-10-13 02:25:11,1113,5572,1136,403,1399,1364,5476,0,61,96
2020-10-12 14:25:56,1154,6957,1837,293,1397,1540,6789,512,57,167
2020-10-12 02:17:17,1052,5063,1349,254,1412,401,4520,0,52,543
2020-10-11 14:08:38,1023,5626,1303,263,1413,57,4704,594,52,922
2020-10-11 02:08:09,1075,5117,1184,211,1414,378,4314,0,54,803
2020-10-10 14:08:09,1073,6412,1640,809,1411,383,5779,392,70,633
2020-10-10 02:08:14,907,5452,1470,827,1412,375,5064,0,73,388
2020-10-09 11:56:08,1063,7277,2265,1243,1379,521,6770,224,75,507
2020-10-08 23:47:02,848,6023,1224,887,1414,925,5369,0,71,654
2020-10-08 11:46:37,1039,7568,1907,1304,1404,1046,6930,158,72,638
2020-10-07 23:47:26,878,6007,1609,1078,1413,716,5764,0,70,243
2020-10-07 07:08:37,1031,6625,1490,1124,1410,471,5593,0,68,1032
2020-10-06 19:08:35,1186,7501,2593,1329,1406,192,6774,-1,69,727
2020-10-06 07:08:47,837,6516,1375,1039,1411,1761,6481,0,59,36
2020-10-05 19:08:07,1181,7455,1958,1241,1400,1901,7750,0,70,-294
2020-10-05 06:59:37,873,5987,930,602,1412,2130,6018,0,71,-31
2020-10-04 18:59:37,1034,6049,1394,480,1415,1997,6396,5,71,-347
2020-10-04 06:59:45,847,5120,517,448,1412,1771,5048,0,53,72
2020-10-03 18:14:06,1127,6407,928,478,1414,2050,6119,59,63,288
2020-10-03 03:01:12,1315,5343,1130,481,1408,391,4781,0,56,562
2020-10-02 12:38:05,1195,6962,1581,1073,1349,492,6384,645,49,578
2020-10-02 00:38:05,1275,5782,1161,1163,1403,841,5906,0,63,-124
2020-10-01 12:17:35,1443,7231,1509,1290,1377,806,6674,198,51,557
2020-09-30 23:46:39,1204,5963,1048,940,1376,1299,5920,0,53,43
2020-09-30 11:17:09,1477,7341,1401,1345,1341,748,6793,425,56,548
2020-09-29 23:16:39,1520,6177,1159,1304,1370,1365,6774,0,55,-596
2020-09-29 11:17:25,1501,7485,1311,1220,1334,1359,6990,209,56,495
2020-09-28 22:59:55,1226,6298,1211,1083,1386,1885,6846,0,56,-549
2020-09-28 11:00:09,1371,7219,1764,1344,1372,1620,7807,282,53,-587
2020-09-27 22:59:39,1251,5533,1493,854,1390,108,5148,0,53,385
2020-09-27 10:55:36,1026,5618,819,821,1393,2104,6762,557,42,-1144
2020-09-26 22:55:48,976,5869,1581,1123,1388,2299,7417,0,50,-1548
2020-09-26 07:55:09,1118,6043,1237,1276,1391,2036,7140,27,55,-1097
2020-09-25 19:55:39,1499,7622,1306,1237,1375,1574,7040,0,50,582
2020-09-25 07:55:28,1431,6837,1348,1248,1389,312,5815,37,50,1021
2020-09-24 19:55:09,1570,7712,1654,1311,1382,744,6707,0,47,1005
2020-09-24 07:55:09,1317,6904,1324,1160,1402,764,6059,39,53,845
2020-09-23 19:57:03,1329,7714,2067,1287,1396,1182,7317,0,56,397
2020-09-23 06:10:04,1292,5992,1126,1128,1397,25,5017,0,48,975
2020-09-22 14:51:39,1299,7004,1704,1124,1369,260,6500,690,54,505
2020-09-22 00:25:39,1363,5699,1355,1143,1397,273,5578,0,48,120
2020-09-21 12:25:31,1316,6994,1685,1163,1325,276,6539,736,38,455
2020-09-21 00:25:43,1237,5111,1067,1223,1394,190,5147,0,36,-36
2020-09-20 12:25:09,1038,5591,1118,975,1391,253,5546,743,30,45
2020-09-20 00:26:07,1233,5383,1209,1031,1394,54,4956,0,35,427
2020-09-19 12:25:39,984,6291,1491,935,1391,428,6008,739,42,282
2020-09-19 00:25:32,984,5606,1040,885,1392,1782,6122,0,39,-515
2020-09-18 12:25:44,1170,7054,1658,1013,1347,1445,7327,655,39,-273
2020-09-18 00:26:09,1356,5880,1228,985,1375,327,5310,0,39,570
2020-09-17 12:19:40,1360,7336,1882,1214,1356,23,6554,679,39,783
2020-09-16 23:59:47,1246,6030,1253,865,1380,535,5318,0,39,712
2020-09-16 12:01:09,1411,7374,1364,1195,1373,239,6328,706,40,1046
2020-09-15 23:39:32,1315,6150,1623,1196,1385,190,5748,0,38,402
2020-09-15 09:05:39,1393,7328,1956,1254,1361,638,6945,306,36,383
2020-09-14 17:16:39,1265,7032,1781,1065,1357,591,6443,345,39,589
2020-09-14 03:16:40,1089,4961,1233,1175,1388,379,5295,0,31,-334
2020-09-13 15:16:52,1084,5878,1291,1130,1389,331,5850,591,34,28
2020-09-13 00:08:16,1066,5571,1325,1136,1393,910,5858,0,30,-287
2020-09-12 06:16:39,1060,5536,1183,1115,1388,1166,5940,0,29,-404
2020-09-11 18:16:38,1308,7122,1681,1182,1385,499,6257,150,52,865
2020-09-11 04:55:38,1236,5427,972,1101,1392,499,5249,0,50,178
2020-09-10 16:55:24,1322,7360,1773,1205,1328,361,6453,418,46,908
2020-09-10 04:26:06,1164,5493,1091,1174,1387,126,4984,0,42,509
2020-09-09 16:25:38,1264,7196,1809,1219,1376,53,6258,492,46,937
2020-09-09 03:25:32,1193,5365,1190,1202,1385,70,5076,0,37,289
2020-09-08 15:25:08,1194,7033,1535,1148,1387,817,6731,624,41,302
2020-09-08 02:38:44,1179,5445,1279,1197,1385,74,5149,0,36,297
2020-09-07 14:38:56,1243,7503,1556,1266,1347,243,6391,696,41,1112
2020-09-07 01:38:11,1031,4985,1158,1198,1386,140,4947,0,34,38
2020-09-06 13:38:37,1025,5695,1051,953,1386,609,5814,756,35,-119
2020-09-06 00:46:37,1032,5222,643,713,1393,1773,5589,0,36,-367
2020-09-05 12:46:40,1073,6356,1323,722,1389,2525,7832,759,40,-1476
2020-09-04 22:52:48,1110,6344,1225,980,1374,2118,6845,0,38,-501
2020-09-04 06:46:36,1228,5979,1144,1208,1384,1404,6394,0,26,-416
2020-09-03 18:46:36,1160,7134,1595,1254,1365,374,5826,38,40,1307
2020-09-03 05:29:53,1171,5556,1176,1148,1385,137,5057,0,39,499
2020-09-02 17:30:06,1267,7372,1974,1180,1376,202,6315,286,29,1057
2020-09-02 04:25:23,1198,5435,1100,1135,1379,108,4953,0,33,483
2020-09-01 16:25:36,1367,7510,1950,1246,1352,260,6682,472,35,828
2020-09-01 01:59:36,1238,5716,1261,1161,1369,158,5221,0,36,494
2020-08-31 13:59:36,1370,7957,2468,1287,1012,81,6984,723,43,974
2020-08-30 20:29:36,1308,6678,1626,1216,691,611,5486,-1,35,1192
2020-08-30 02:38:25,1186,5111,1123,1158,695,446,4635,-1,29,476
2020-08-29 14:38:06,1386,6395,1327,1122,694,1307,6598,730,32,-202
2020-08-28 20:59:36,1276,7635,2614,1254,1384,749,7313,0,36,323
2020-08-28 09:00:06,1332,6947,1760,1212,1382,38,6085,320,40,862
2020-08-27 09:00:36,1084,7049,1997,1201,1389,183,6193,299,41,856
2020-08-26 20:29:53,1181,7370,2328,1203,1376,167,6298,-1,43,1072
2020-08-25 21:29:35,1018,7332,2256,913,1379,942,6550,0,42,782
2020-08-24 21:30:40,1209,7606,2333,1198,1373,776,6930,0,41,676
2020-08-24 09:29:53,1259,7256,1965,1167,1356,50,6184,342,45,1072
2020-08-23 18:55:04,1231,6234,1328,769,1383,659,5492,85,38,741
2020-08-22 21:16:43,1316,7092,2481,1090,1382,215,6525,0,41,567
2020-08-22 09:08:32,1251,6150,1267,1130,1385,176,5578,331,38,571
2020-08-21 20:08:17,1241,7043,2050,1012,1379,466,6193,5,40,850
2020-08-21 08:08:29,1185,6611,1609,946,1387,1079,6383,136,42,228
2020-08-20 12:38:19,1165,7202,2049,944,1368,159,6212,486,41,990
2020-08-20 00:38:31,1135,5728,1606,997,1384,420,5584,0,43,144
2020-08-19 12:38:43,1156,7288,1958,1161,1330,296,6305,361,43,983
2020-08-19 00:38:54,1160,5733,1321,1171,1382,402,5473,0,36,260
2020-08-18 12:08:01,1331,7253,1876,1111,1355,87,6461,661,41,792
2020-08-17 08:59:14,1349,6920,1511,1322,1386,18,5891,265,41,1029
2020-08-16 21:00:25,1418,6410,1968,1381,1387,235,6430,0,42,-20
2020-08-16 06:46:53,1141,4799,1402,1124,1387,399,5493,1,40,-694
2020-08-15 18:46:31,1209,5999,1629,1136,1383,1293,6770,82,39,-772
2020-08-15 05:29:36,1231,5282,1504,1364,1384,486,6010,0,42,-728
2020-08-14 17:30:01,1440,7404,2160,1255,1371,1108,7729,354,40,-325
2020-08-14 03:18:31,1280,5435,1435,1331,1378,413,5874,0,38,-438
2020-08-13 14:47:57,1422,7446,2352,1222,1353,49,7160,718,44,286
2020-08-13 02:38:31,1245,5372,1448,1174,1373,856,6134,-1,38,-761
2020-08-12 14:38:01,1337,7702,2208,1225,1341,286,6991,551,44,711
2020-08-12 02:38:01,1194,5557,1487,1232,1386,312,5652,0,41,-95
2020-08-11 14:38:55,1344,7728,2290,1335,1370,164,7161,615,43,567
2020-08-11 02:17:30,1323,5423,1548,551,1385,197,5037,0,34,387
2020-08-10 14:17:41,1514,7676,2333,672,1367,172,6710,630,36,966
2020-08-10 02:17:59,1262,5195,1632,628,1367,394,5317,0,34,-123
2020-08-09 14:18:05,1164,6188,1372,584,1369,1403,6646,718,35,-457
2020-08-09 02:17:28,1184,5344,1425,755,1369,2059,6821,0,31,-1478
2020-08-08 14:17:30,1196,6932,1928,1161,1363,2090,8395,622,35,-1463
2020-08-08 02:18:41,1240,5562,1515,1236,1361,1486,6871,-1,34,-1309
2020-08-07 14:16:57,1502,7782,2373,1191,1340,1819,8886,623,38,-1103
2020-08-07 02:17:07,1204,5589,1271,1119,1364,1437,6432,0,37,-844
2020-08-06 14:08:56,1215,7362,2160,1023,973,1866,8019,742,40,-657
2020-08-06 00:17:56,1586,5946,2261,1324,689,247,6143,0,36,-196
2020-08-05 12:16:56,1326,7313,2412,961,678,600,6721,704,41,592
2020-08-05 00:16:58,1295,5934,1898,1212,676,448,5566,0,38,368
2020-08-04 12:17:10,1352,7324,2382,1199,670,408,6740,692,37,584
2020-08-04 00:17:25,1319,5855,1812,1138,680,719,5700,0,32,155
2020-08-03 12:16:55,1393,7314,2469,1145,668,206,6673,751,40,642
2020-08-03 00:17:55,1413,5348,2087,1230,685,142,5587,0,31,-239
2020-08-02 12:17:00,1271,5741,2100,997,687,314,6173,772,33,-432
2020-08-02 00:17:25,1496,5665,2098,1288,686,207,5810,0,34,-146
2020-08-01 12:17:25,1446,6626,2303,1177,685,132,6463,688,32,163
2020-08-01 00:17:36,1318,6037,1773,1139,686,1431,6380,0,34,-343
2020-07-31 12:16:55,1638,7962,3153,1303,670,0,7487,686,38,475
2020-07-31 00:17:25,1490,6377,2408,1280,688,717,6623,0,39,-246
2020-07-30 12:09:25,1639,8007,3139,1311,672,-2,7445,655,40,562
2020-07-30 00:08:34,1657,6262,2398,1282,687,301,6360,0,36,-98
2020-07-29 12:08:46,1625,7642,2921,1278,688,53,7286,681,38,357
2020-07-29 00:08:24,1215,6018,2384,1271,688,374,5971,0,38,48
2020-07-28 12:09:09,1372,7473,2912,1272,672,265,7211,695,34,262
2020-07-28 00:09:24,1031,5748,1761,1004,688,1089,5605,0,33,142
2020-07-27 12:08:54,1019,7286,2600,1169,666,307,6395,598,36,891
2020-07-27 00:09:45,1093,5271,1981,1173,689,335,5307,0,37,-36
2020-07-26 12:08:58,1307,5719,2088,1260,688,126,6060,560,30,-341
2020-07-26 00:09:10,1075,5515,1926,1189,691,279,5193,0,32,322
2020-07-25 12:09:22,1013,6624,2275,1015,689,1174,6637,442,36,-14
2020-07-25 00:08:54,982,5881,2507,1269,690,462,5943,0,33,-62
2020-07-24 12:08:47,1162,7328,2966,1202,668,78,6678,566,37,650
2020-07-24 00:08:23,1004,5886,2591,1122,690,425,5866,0,34,20
2020-07-23 12:08:23,935,7308,2810,1037,675,432,6572,644,39,736
2020-07-22 22:59:53,1185,6598,2966,1156,690,126,6147,0,25,451
2020-07-22 11:00:45,1235,7295,2916,1227,672,145,6827,604,28,467
2020-07-21 22:59:58,1080,6561,2634,945,690,522,5911,0,42,650
2020-07-21 11:00:10,1209,7295,2616,1202,630,209,6515,609,40,779
2020-07-20 23:00:22,990,6246,2496,953,693,681,5851,0,39,395
2020-07-20 10:59:53,990,6819,2242,951,693,373,5770,482,39,1049
2020-07-19 21:47:23,1293,6246,2040,528,691,182,4773,0,39,1473
2020-07-19 09:47:13,1071,5621,1279,502,690,734,4559,248,35,1061
2020-07-18 21:47:25,1411,6777,2349,1347,691,94,5929,0,37,848
2020-07-18 09:46:53,1237,6477,1921,1231,685,342,5742,293,32,736
2020-07-17 21:38:58,1234,7151,2577,1313,690,309,6160,1,36,991
2020-07-17 09:39:11,1311,7172,2454,1310,642,-7,6136,388,38,1036
