date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,sold
2024-06-25 17:00:21,1187,7016,2114,1101,641,358,5989,570,34,1026
2024-06-25 14:29:06,1184,6652,1976,1042,632,254,6030,907,35,622
2024-06-25 11:59:27,1106,6343,1761,1038,658,314,5953,1039,36,390
2024-06-25 09:29:06,1033,6555,2022,1060,678,444,5933,661,37,622
2024-06-25 06:59:32,1091,5897,1753,1143,679,569,5336,68,33,561
2024-06-25 04:29:06,954,5044,1697,1108,680,814,5286,-2,35,-243
2024-06-25 01:59:06,928,5086,1779,1101,681,756,5276,-2,33,-190
2024-06-24 23:29:10,867,5934,2495,1124,682,325,5525,-1,34,409
2024-06-24 21:00:06,828,6568,2520,1110,686,336,5517,2,35,1051
2024-06-24 18:29:15,822,6167,2122,749,688,412,5132,303,36,1035
2024-06-24 15:59:05,669,5369,1432,584,687,640,4968,921,35,401
2024-06-24 13:29:20,670,5144,1445,602,689,478,4962,1044,34,181
2024-06-24 10:59:05,761,5040,1415,614,687,400,4840,927,35,200
2024-06-24 08:30:24,825,5125,2028,534,687,317,4802,376,36,323
2024-06-24 05:59:05,802,4786,1687,692,686,183,4089,5,33,697
2024-06-24 03:29:30,785,4782,1535,695,686,361,4090,-2,31,692
2024-06-24 00:59:05,801,5226,2171,726,690,126,4542,-2,31,684
2024-06-23 22:29:35,804,6161,2488,701,686,336,5043,-2,30,1118
2024-06-23 19:59:08,834,6047,2255,703,682,380,4965,83,28,1082
2024-06-23 17:25:05,803,5343,1824,604,685,295,4812,570,29,531
2024-06-23 14:46:26,752,4759,1367,580,689,281,4587,886,32,172
2024-06-23 12:18:05,654,4461,1269,582,687,228,4331,879,32,130
2024-06-23 09:46:31,748,4610,1345,625,685,3,4143,706,32,467
2024-06-23 07:17:05,785,4663,1721,646,686,84,4081,126,33,582
2024-06-23 04:47:35,775,4986,1558,1081,685,338,4468,-2,33,518
2024-06-23 02:17:08,827,5149,1783,1092,687,416,4833,-2,31,316
2024-06-22 23:48:05,823,6102,2498,1119,685,524,5680,-2,32,421
2024-06-22 21:17:13,816,7056,2573,1105,689,731,5951,7,32,1105
2024-06-22 18:46:05,841,6622,2452,1001,688,340,5677,321,33,946
2024-06-22 16:17:18,661,5781,1586,767,684,267,4933,935,33,848
2024-06-22 13:46:05,667,5483,1463,777,683,167,4942,1150,35,541
2024-06-22 11:18:22,661,5536,1536,776,688,98,4816,1023,35,720
2024-06-22 08:46:05,740,5530,1694,1048,686,41,4751,508,33,780
2024-06-22 06:17:28,797,5384,1700,1074,686,49,4363,23,34,1020
2024-06-22 03:47:05,810,5486,1819,1104,685,114,4565,-2,35,921
2024-06-22 01:16:34,835,5865,1975,1136,688,266,4936,-1,32,929
2024-06-21 22:47:06,1194,7199,2460,1137,674,420,5919,-1,35,1280
2024-06-21 20:17:05,1194,7658,2918,1117,669,335,6313,45,35,1345
2024-06-21 17:46:12,1160,7108,2084,1012,671,226,5848,656,36,1260
2024-06-21 15:17:05,957,6465,1703,1010,672,90,5515,1048,36,950
2024-06-21 12:47:16,921,6273,1854,1043,669,37,5657,1099,34,617
2024-06-21 10:17:05,1000,6323,1977,1073,638,121,5698,856,34,625
2024-06-21 07:48:20,1011,6454,1962,1077,684,523,5532,245,29,921
2024-06-21 05:17:05,930,5548,1515,1106,683,1118,5386,-2,35,162
2024-06-21 02:46:27,985,5527,1729,1106,679,1034,5566,-2,34,-39
2024-06-21 00:16:05,998,6229,2831,1159,677,1196,6893,-2,35,-665
2024-06-20 21:48:30,1028,7725,2751,1140,674,1562,7192,-1,34,533
2024-06-20 19:16:05,986,7640,2526,1087,674,1848,7324,171,32,317
2024-06-20 16:38:05,1028,7031,1974,972,666,790,6179,718,31,852
2024-06-20 14:08:22,996,6813,1706,959,653,534,5948,1070,30,866
2024-06-20 11:39:49,892,6669,1746,989,669,288,5647,1032,30,1022
2024-06-20 09:08:23,912,6740,2114,1036,683,208,5595,607,31,1145
2024-06-20 06:38:22,988,5894,1846,1093,681,440,5127,45,33,767
2024-06-20 04:08:28,965,5572,1593,1092,685,618,4983,-2,34,588
2024-06-20 01:38:22,953,5811,1862,1082,681,895,5504,-2,33,307
2024-06-19 23:08:33,1000,6988,2404,1084,683,1115,6320,-1,31,668
2024-06-19 20:38:22,1033,7606,2492,1092,681,899,6246,17,31,1360
2024-06-19 18:08:38,889,7164,2114,1006,686,522,5767,520,31,1396
2024-06-19 15:37:22,741,6604,1940,974,685,267,5615,976,31,989
2024-06-19 13:08:43,794,6546,1716,995,684,159,5540,1159,32,1006
2024-06-19 09:38:22,654,6501,2079,1045,684,40,5309,773,34,1192
2024-06-19 07:08:49,783,6248,1951,1079,686,44,4698,123,33,1550
2024-06-19 04:38:22,772,5350,1776,1089,681,122,4473,-2,34,878
2024-06-19 02:08:22,803,5478,1833,1084,679,128,4558,-2,33,920
2024-06-18 23:38:27,843,6506,2637,1155,679,129,5478,-1,35,1028
2024-06-18 21:08:22,907,7485,2813,1148,675,141,5720,0,35,1764
2024-06-18 18:38:32,941,7105,2399,1023,672,214,5630,347,33,1475
2024-06-18 15:59:22,846,6329,1690,996,668,396,5539,896,36,791
2024-06-18 13:29:46,778,6224,1679,1008,671,208,5420,1042,35,803
2024-06-18 10:59:22,886,6023,1746,1030,660,81,5402,967,33,621
2024-06-18 08:29:51,869,6370,2153,1076,683,149,5450,484,35,920
2024-06-18 05:59:24,878,5447,2114,1111,688,69,4902,8,34,545
2024-06-18 03:29:22,880,5464,1902,1095,681,97,4690,-2,36,773
2024-06-18 00:59:29,890,5639,2325,1144,676,147,5216,-2,35,424
2024-06-17 22:29:22,914,7054,2967,1148,670,245,5981,-1,40,1072
2024-06-17 19:59:34,926,7198,2870,1119,669,167,5878,85,39,1321
2024-06-17 17:29:22,915,6467,1867,1028,628,157,5268,630,38,1199
2024-06-17 14:59:39,890,6067,1723,998,656,125,5405,973,39,662
2024-06-17 12:29:22,877,6031,1746,1010,664,17,5427,1074,39,604
2024-06-17 09:59:44,818,6094,1874,1040,662,40,5290,815,40,805
2024-06-17 07:29:22,865,5971,2123,1118,688,97,5117,184,40,854
2024-06-17 04:59:49,849,4696,1508,1095,689,299,4476,-1,37,220
2024-06-17 02:29:23,879,4709,1732,1102,687,240,4676,-1,37,33
2024-06-16 23:59:22,855,5374,2464,1130,689,124,5297,-2,37,77
2024-06-16 21:29:27,888,6151,2514,1126,689,17,5272,-1,38,879
2024-06-16 18:47:22,913,5405,1767,466,689,68,4263,323,37,1142
2024-06-16 16:08:22,695,4398,1346,218,690,339,4224,900,36,174
2024-06-16 13:38:26,707,4153,1372,222,687,280,4296,993,36,-143
2024-06-16 11:08:22,724,3994,1434,223,687,138,4123,879,37,-129
2024-06-16 08:38:31,695,4322,1477,240,688,164,3827,527,37,494
2024-06-16 06:08:22,888,4392,1834,281,690,497,4244,16,36,148
2024-06-16 03:38:36,902,4578,1829,305,686,531,4288,-2,38,291
2024-06-16 00:59:22,901,5139,2151,306,689,531,4614,-2,37,526
2024-06-15 22:29:50,939,6229,2623,325,690,397,5011,-2,38,1218
2024-06-15 19:59:23,930,6027,2523,323,689,593,5166,71,37,861
2024-06-15 17:29:22,733,5183,1493,219,690,1289,5143,683,36,41
2024-06-15 14:59:28,688,4676,1309,209,690,1274,5130,919,36,-453
2024-06-15 12:30:22,713,4802,1441,213,688,1559,5518,867,37,-716
2024-06-15 09:59:33,715,4955,1523,224,685,1434,5363,745,38,-408
2024-06-15 07:29:22,715,4950,1471,243,689,2136,5468,177,37,-518
2024-06-15 04:59:38,874,4892,1611,299,686,2036,5544,-2,40,-651
2024-06-15 02:29:22,810,5027,1536,289,688,2313,5671,-2,38,-644
2024-06-15 00:00:42,732,5573,1615,1104,685,1906,6095,-2,55,-522
2024-06-14 21:29:22,699,6687,2202,1186,686,1788,6620,5,54,67
2024-06-14 19:00:47,649,6230,1705,1148,686,1372,5803,188,55,426
2024-06-14 16:25:25,627,6163,1400,1108,684,1327,5690,488,57,473
2024-06-14 13:55:23,794,6236,1690,1123,684,291,5315,676,56,921
2024-06-14 11:25:30,738,5972,1744,1109,683,215,5081,535,57,891
2024-06-14 08:47:22,818,6554,1953,1139,683,387,5277,239,59,1277
2024-06-14 06:25:35,886,5530,1824,1158,680,128,4753,20,57,777
2024-06-14 03:46:22,738,5177,1475,1154,683,718,4826,-2,59,351
2024-06-14 01:17:48,770,5469,1437,1154,684,1160,5266,-1,58,203
2024-06-13 22:46:22,757,6472,2332,1165,685,1178,6163,-1,47,309
2024-06-13 20:16:22,898,7087,2459,1168,680,923,6217,32,57,870
2024-06-13 17:47:26,912,6655,2138,1110,681,624,5981,460,56,674
2024-06-13 15:16:22,779,6216,1709,1098,680,653,5858,877,55,358
2024-06-13 12:47:31,715,6273,1562,1083,686,846,5856,909,55,417
2024-06-13 10:16:22,747,6410,1783,1110,685,514,5587,692,57,824
2024-06-13 07:46:37,888,6545,2013,1127,681,300,5251,187,55,1295
2024-06-13 05:18:22,920,5490,1746,1138,684,112,4652,-2,53,838
2024-06-13 02:47:41,922,5476,1895,1174,673,108,4828,-2,57,648
2024-06-13 00:16:22,796,5918,2192,1142,678,547,5410,-1,57,508
2024-06-12 21:47:46,942,7501,2599,1178,668,293,5732,-1,53,1769
2024-06-12 19:16:22,953,7198,2441,1182,677,149,5588,136,51,1610
2024-06-12 16:46:52,999,6932,2118,1104,651,84,5390,384,49,1542
2024-06-12 14:16:25,941,6787,2241,1057,650,159,5758,661,50,1029
2024-06-12 11:47:22,735,6126,1713,1068,652,356,5589,1015,49,537
2024-06-12 09:17:29,735,6363,1703,1082,679,770,5702,679,54,661
2024-06-12 06:46:22,727,5711,1495,1093,682,1154,5256,49,54,455
2024-06-12 04:17:34,784,5345,1574,1105,681,875,5071,-2,53,274
2024-06-12 01:46:22,902,5615,1683,1138,682,640,5098,-2,53,518
2024-06-11 23:17:39,956,6477,2344,1205,672,544,5775,-2,54,703
2024-06-11 20:48:22,984,7513,2567,1177,672,620,6090,15,54,1423
2024-06-11 18:16:45,955,7176,2365,1070,672,644,6063,298,57,1113
2024-06-11 15:47:22,982,6872,1982,1034,661,582,5939,641,52,933
2024-06-11 13:16:50,904,6626,1660,1048,654,437,5758,1006,49,867
2024-06-11 10:47:22,891,6398,1759,1074,672,242,5504,823,43,894
2024-06-11 08:17:22,962,6671,2169,1129,686,494,5847,353,54,824
2024-06-11 05:48:26,850,5507,2466,1140,684,942,6137,1,52,-631
2024-06-11 03:17:22,898,5474,1579,1140,685,1270,5624,-2,52,-151
2024-06-11 00:46:33,869,5791,1906,1130,679,1834,6469,-2,52,-678
2024-06-10 22:17:22,962,7162,2226,1164,667,1837,6909,-2,53,253
2024-06-10 19:40:44,985,7313,2371,1120,670,1861,7137,77,51,175
2024-06-10 17:09:22,934,6837,1688,870,635,1623,6442,635,52,395
2024-06-10 14:38:51,941,6605,1846,786,661,956,6204,962,50,401
2024-06-10 09:47:47,913,6506,1876,794,661,395,5289,594,56,1217
2024-06-10 06:59:38,916,5740,1598,1145,684,813,5293,87,51,447
2024-06-10 02:29:22,847,4934,1443,1138,683,1528,5689,-2,52,-755
2024-06-09 23:59:45,895,5500,2217,1121,686,1341,6306,-2,49,-806
2024-06-09 19:17:32,937,5784,2070,1075,683,1013,5977,152,47,-193
2024-06-09 16:47:22,754,5111,1389,592,683,909,4948,573,47,163
2024-06-09 14:17:37,695,4673,1147,640,688,665,4625,740,47,47
2024-06-09 11:47:22,755,4709,1093,655,686,239,4273,798,48,436
2024-06-09 09:16:43,781,4703,1148,555,684,21,3772,532,50,930
2024-06-09 06:46:22,910,4607,1536,739,680,54,4031,64,48,576
2024-06-09 04:17:47,964,4844,1602,735,682,119,4148,-2,49,696
2024-06-09 01:47:22,912,5076,1885,737,682,143,4407,-2,50,669
2024-06-08 23:16:22,935,6036,2481,780,687,333,5269,-2,48,767
2024-06-08 20:47:25,950,6317,2556,788,685,260,5293,8,47,1024
2024-06-08 18:17:22,935,5852,1844,704,686,125,4778,434,49,1074
2024-06-08 15:46:31,792,5448,1650,567,683,143,4569,678,51,879
2024-06-08 13:16:22,761,5320,1339,616,686,292,4646,898,51,673
2024-06-08 10:46:36,734,5324,1204,620,685,135,4387,962,49,937
2024-06-08 08:16:22,742,5399,1727,707,677,50,4386,435,49,1013
2024-06-08 05:47:40,908,5089,1622,1142,679,79,4482,1,50,607
2024-06-08 03:16:22,890,5177,1639,1144,681,228,4630,-2,50,547
2024-06-08 00:46:46,986,5639,2079,1141,681,338,5271,-2,48,368
2024-06-07 22:16:22,1022,6989,2534,1156,678,760,6203,-1,53,786
2024-06-07 19:46:51,1041,7141,2533,1005,674,620,6007,80,53,1133
2024-06-07 17:16:24,1020,6510,1858,1075,677,446,5713,585,53,797
2024-06-07 14:47:22,927,6083,1749,997,651,257,5690,1057,51,393
2024-06-07 10:25:22,975,6036,1765,881,638,-3,5249,941,52,787
2024-06-07 07:56:22,1017,6150,1817,1119,682,-5,5011,327,54,1139
2024-06-07 05:25:27,990,5316,1631,1114,678,4,4469,-1,53,847
2024-06-07 02:57:22,994,5285,1712,1116,681,8,4562,-2,52,724
2024-06-07 00:26:31,1027,5776,2201,1169,666,48,5150,-2,54,626
2024-06-06 21:55:22,1086,7172,2668,1172,667,75,5723,0,55,1448
2024-06-06 19:25:37,1067,6939,2569,1136,670,76,5730,157,55,1209
2024-06-06 16:56:22,859,6072,1620,766,667,271,4982,747,52,1089
2024-06-06 14:25:42,978,5919,1701,879,651,239,5439,940,51,481
2024-06-06 11:55:22,954,5827,1721,881,642,58,5400,1091,52,427
2024-06-06 09:25:47,994,6055,1900,1094,658,69,5495,725,54,560
2024-06-06 06:55:22,850,5794,1657,1143,687,577,5050,83,53,744
2024-06-06 04:27:50,969,5171,1598,1144,686,561,5009,-1,54,162
2024-06-06 01:55:25,940,5264,1685,1121,685,718,5200,-1,51,64
2024-06-05 23:25:22,1037,6178,2607,1212,686,129,5722,-2,52,456
2024-06-05 20:55:30,1065,7038,2805,929,688,81,5624,4,52,1414
2024-06-05 18:26:23,1035,6537,2645,1121,686,104,6035,392,53,501
2024-06-05 15:55:35,966,5891,1738,1029,686,298,5584,814,51,307
2024-06-05 13:26:22,1022,5877,1798,918,687,235,5808,1092,50,69
2024-06-05 10:55:40,960,5820,1931,841,687,281,5678,924,48,143
2024-06-05 08:25:22,816,6032,1958,757,689,343,5005,393,50,1028
2024-06-05 05:57:43,730,5111,1188,1148,689,1108,4920,8,49,191
2024-06-05 03:25:22,737,5206,1408,1148,689,860,4891,-2,51,315
2024-06-05 00:55:50,893,5446,2207,1178,688,170,5183,-2,49,263
2024-06-04 22:25:23,948,6620,2525,1169,680,390,5763,-2,52,857
2024-06-04 19:56:22,903,6753,2483,1010,679,563,5761,72,51,992
2024-06-04 17:25:28,903,6198,2130,1060,678,445,5815,548,51,382
2024-06-04 14:55:22,942,5919,1869,1007,675,232,5605,829,51,314
2024-06-04 12:25:33,905,5890,1892,903,652,526,5771,848,46,119
2024-06-04 09:55:22,692,6018,1741,751,653,542,5134,702,53,884
2024-06-04 07:25:38,765,6108,1841,1152,684,883,5545,164,52,563
2024-06-04 04:56:22,886,5172,1705,1124,686,610,5053,-2,45,120
2024-06-04 02:27:41,915,5232,2277,1161,682,185,5261,-2,43,-29
2024-06-03 23:55:22,828,5696,2343,1147,681,729,5777,-2,50,-80
2024-06-03 21:25:48,916,6925,2434,1160,673,1284,6515,-1,49,410
2024-06-03 18:55:22,970,6755,2261,1172,673,968,6180,98,37,575
2024-06-03 16:25:22,907,6319,2071,1092,643,841,6078,478,47,241
2024-06-03 12:49:33,768,5560,1684,914,677,137,5249,1050,45,311
2024-06-03 09:59:26,852,5832,1979,765,640,23,5032,727,47,800
2024-06-03 07:30:04,869,5881,1977,682,691,36,4411,109,45,1470
2024-06-03 04:59:31,894,4727,1594,743,691,287,4251,-2,43,477
2024-06-03 02:30:04,795,4609,1698,735,688,448,4405,-1,42,204
2024-06-02 23:59:04,735,4934,2057,726,692,990,5235,-2,36,-301
2024-06-02 21:29:09,780,5874,2091,745,694,1101,5461,-1,49,413
2024-06-02 19:00:04,773,5043,1702,688,692,1254,5393,238,41,-351
2024-06-02 16:29:14,733,4283,902,645,691,1266,5060,777,45,-777
2024-06-02 13:59:04,700,4089,1044,630,695,925,4950,910,47,-860
2024-06-02 11:29:19,746,4069,1483,647,693,563,5078,899,47,-1009
2024-06-02 08:59:04,736,4254,1199,676,690,247,4173,579,46,81
2024-06-02 06:29:24,738,4301,1267,747,692,365,3892,34,48,409
2024-06-02 04:00:03,839,4537,1571,745,691,388,4282,-2,49,255
2024-06-02 01:29:29,861,4808,1663,750,695,675,4692,-2,49,116
2024-06-01 22:59:03,897,5701,2333,775,691,796,5539,-2,49,162
2024-06-01 20:29:03,911,5919,2414,807,692,742,5630,15,50,289
2024-06-01 17:59:07,814,5328,1771,678,692,489,5019,523,48,309
2024-06-01 15:29:03,753,4626,1192,535,694,456,4453,774,49,173
2024-06-01 12:59:12,828,4610,1662,616,693,218,5056,994,45,-446
2024-06-01 10:17:03,933,4893,1998,655,693,110,5181,742,49,-288
2024-06-01 07:46:30,896,4920,1616,730,693,261,4458,216,44,462
2024-06-01 05:16:03,908,4896,1794,756,702,445,4652,-3,50,244
2024-06-01 02:46:03,909,5003,1640,743,692,881,4911,-2,49,92
2024-06-01 00:08:16,980,5587,1980,753,695,1147,5613,-2,53,-26
2024-05-31 21:38:03,1026,6787,2479,815,693,842,5904,-2,51,883
2024-05-31 19:09:20,1014,6375,2256,690,683,477,5345,171,53,1030
2024-05-31 16:38:03,852,5676,1504,680,685,858,5307,677,49,369
2024-05-31 13:59:03,897,5584,1586,699,683,359,5225,951,51,358
2024-05-31 11:29:08,938,5352,1765,698,681,105,5282,1048,49,70
2024-05-31 08:59:03,952,5990,1986,728,698,36,5016,563,53,974
2024-05-31 06:25:17,869,5376,1815,748,696,188,4396,28,52,980
2024-05-31 03:55:03,996,5127,1489,759,693,471,4455,-2,50,672
2024-05-31 01:26:21,966,5254,1743,764,696,776,4993,-2,49,261
2024-05-30 22:55:02,983,6164,2085,758,686,643,5209,-2,55,956
2024-05-30 20:25:27,1021,6596,2337,778,683,441,5334,19,54,1261
2024-05-30 17:55:02,852,5949,1546,726,683,316,4633,453,58,1316
2024-05-30 15:27:30,985,5647,1566,586,660,102,4657,704,54,990
2024-05-30 10:25:02,957,5886,2014,655,649,-1,4996,667,57,890
2024-05-30 07:47:18,1019,6160,2188,732,686,14,4834,141,54,1326
2024-05-30 05:17:02,1011,5091,1698,743,684,41,4219,-2,45,872
2024-05-30 02:47:23,987,5043,1769,734,688,166,4381,-2,40,662
2024-05-30 00:17:02,1022,5408,2064,734,689,105,4654,-2,43,753
2024-05-29 21:47:28,1029,6863,2756,742,682,85,5335,-1,41,1528
2024-05-29 19:17:02,1008,6360,2433,822,682,287,5365,90,43,995
2024-05-29 16:38:02,971,5965,1857,723,675,66,4683,350,41,1281
2024-05-29 14:08:15,975,5984,1578,567,663,161,4597,608,44,1387
2024-05-29 11:38:02,982,6068,1579,516,666,241,4649,621,44,1419
2024-05-29 08:59:29,995,6480,2185,349,685,21,4612,332,45,1868
2024-05-29 06:29:02,1012,5432,1919,383,681,69,4125,20,42,1307
2024-05-29 03:59:02,982,5055,1499,365,684,95,3667,-2,46,1387
2024-05-29 01:30:06,987,5340,1879,360,682,101,4054,-2,47,1286
2024-05-28 22:59:02,976,6116,2135,413,685,82,4342,-2,53,1775
2024-05-28 20:25:16,1013,6676,2476,373,687,122,4744,22,51,1933
2024-05-28 17:55:02,868,6009,1543,333,684,215,4190,490,54,1819
2024-05-28 15:25:21,811,5705,1409,309,686,237,4240,736,53,1465
2024-05-28 12:55:02,989,5855,1607,326,684,62,4438,718,52,1417
2024-05-28 10:25:26,901,6091,1664,323,684,85,4308,597,55,1783
2024-05-28 07:56:02,1024,6358,1884,331,685,136,4278,163,54,2080
2024-05-28 05:16:02,976,5200,1497,368,684,329,3902,-2,51,1299
2024-05-28 02:47:12,954,5227,1545,353,685,373,3960,-2,52,1267
2024-05-28 00:17:02,980,5457,1941,360,686,570,4587,-2,52,870
2024-05-27 21:47:17,1015,6809,2227,373,686,449,4801,-2,54,2008
2024-05-27 19:16:02,1033,6431,2125,408,684,410,4807,93,54,1624
2024-05-27 16:46:23,1035,6025,1922,328,683,599,5114,493,55,911
2024-05-27 14:16:02,955,5840,1631,265,686,992,5393,809,55,447
2024-05-27 11:47:27,938,5770,1402,264,686,1293,5571,934,54,199
2024-05-27 09:08:09,1019,6018,1664,254,688,1018,5261,562,55,757
2024-05-27 06:38:02,849,5292,1287,270,689,1358,4546,41,53,746
2024-05-27 04:08:14,984,4603,1372,275,685,1171,4544,-2,53,59
2024-05-27 01:38:02,990,4710,1457,275,686,457,3913,-2,51,797
2024-05-26 23:08:19,904,5481,1972,287,687,805,4707,-1,53,774
2024-05-26 20:38:02,780,5736,1860,283,688,1068,4736,4,53,1000
2024-05-26 18:08:24,713,4891,1423,227,689,727,4373,542,52,518
2024-05-26 15:38:02,626,3901,1052,216,685,631,4315,1050,54,-413
2024-05-26 13:08:29,625,3786,938,229,685,707,4405,1166,54,-619
2024-05-26 10:38:02,598,3904,1064,230,685,876,4518,1006,52,-614
2024-05-26 08:09:02,622,4375,1434,264,689,653,4109,387,52,265
2024-05-26 05:38:07,696,4467,1643,275,688,644,3996,-1,51,471
2024-05-26 03:08:02,725,4731,1824,279,688,345,3916,-1,49,815
2024-05-26 00:38:12,715,5136,1854,280,685,537,4122,-1,52,1013
2024-05-25 22:08:02,723,6281,2086,294,684,827,4665,-1,52,1616
2024-05-25 19:38:17,704,5869,2262,288,686,984,5070,90,52,799
2024-05-25 17:08:02,719,5166,1461,244,690,1740,5558,654,51,-392
2024-05-25 14:39:21,637,4750,1310,233,688,1936,5782,927,52,-1031
2024-05-25 12:08:02,627,4739,1207,267,688,1941,5866,1081,51,-1128
2024-05-25 09:38:27,576,5088,1660,245,685,994,4984,771,53,105
2024-05-25 07:08:02,881,4928,1812,253,680,1314,5076,86,51,-148
2024-05-25 04:38:32,855,5053,1438,241,682,1441,4709,-2,54,345
2024-05-25 02:08:05,951,5200,1675,247,686,1039,4649,-1,53,550
2024-05-24 23:38:02,962,5926,2015,255,685,903,4872,-1,53,1054
2024-05-24 21:08:10,1043,6814,2378,314,681,613,5087,1,54,1726
2024-05-24 18:38:02,1042,5996,1699,309,683,1531,5663,338,54,332
2024-05-24 16:00:23,889,5628,1553,281,686,1812,6148,876,52,-519
2024-05-24 13:29:02,876,5420,1511,260,687,1681,6190,1123,52,-770
2024-05-24 10:59:29,1023,5507,1608,250,682,1103,5665,938,55,-159
2024-05-24 08:29:02,876,6119,1927,250,684,921,5164,451,56,955
2024-05-24 05:55:02,920,5290,1499,243,681,1263,4663,1,55,627
2024-05-24 03:26:10,891,5068,1456,234,680,1278,4590,-3,53,478
2024-05-24 00:55:02,992,5423,1796,277,683,514,4311,-2,52,1112
2024-05-23 22:25:16,1049,6621,2170,312,683,265,4530,-2,54,2090
2024-05-23 19:55:02,1054,6763,2229,312,681,138,4504,31,52,2259
2024-05-23 17:25:21,1013,5999,1484,283,678,171,4130,447,53,1869
2024-05-23 14:56:02,955,5860,1859,271,681,102,4534,615,52,1326
2024-05-23 12:25:26,920,6209,1600,262,672,198,4346,637,57,1863
2024-05-23 09:57:02,944,6496,1911,274,667,114,4422,459,54,2074
2024-05-23 07:16:02,1005,6136,1933,267,685,97,4107,69,51,2029
2024-05-23 04:46:13,984,5255,1524,264,685,21,3527,-2,51,1729
2024-05-23 02:17:02,987,5227,1504,259,687,50,3536,-2,51,1690
2024-05-22 23:46:18,932,5826,1871,614,675,138,4281,-2,52,1545
2024-05-22 21:19:02,1036,7055,2309,688,672,177,4933,-1,52,2122
2024-05-22 18:38:31,973,6327,2052,629,675,299,4923,240,53,1404
2024-05-22 16:07:05,856,5723,1106,611,647,510,4521,741,50,1202
2024-05-22 13:38:02,865,5621,1202,602,665,482,4736,869,50,885
2024-05-22 10:57:20,883,6040,1547,592,673,235,4579,603,45,1462
2024-05-22 08:20:02,1000,6503,1898,642,695,222,4678,167,54,1825
2024-05-22 05:47:02,966,5203,1527,615,693,299,4147,-1,49,1056
2024-05-22 03:17:08,963,5120,1499,610,691,288,4100,-2,51,1020
2024-05-22 00:46:02,958,5505,1790,665,686,302,4450,-2,51,1055
2024-05-21 22:17:13,1001,6593,2096,665,691,523,5027,-1,53,1567
2024-05-21 19:47:02,1009,6345,2206,660,691,467,5158,72,53,1187
2024-05-21 17:16:19,880,5520,1386,607,688,632,4978,727,57,542
2024-05-21 14:46:02,856,5008,1439,606,683,573,5318,1104,56,-310
2024-05-21 12:17:23,875,5065,1112,621,661,716,5136,1098,54,-71
2024-05-21 09:46:02,862,5525,1261,621,658,465,4719,797,54,806
2024-05-21 07:16:29,880,5789,1573,628,688,419,4398,153,56,1391
2024-05-21 04:48:02,953,5101,1467,606,688,256,4023,-2,54,1078
2024-05-21 02:17:02,965,5235,1641,612,688,247,4202,-2,52,1032
2024-05-20 23:47:06,922,5751,2545,704,687,277,5187,-2,54,564
2024-05-20 21:18:02,993,7072,2351,666,676,361,5103,-2,55,1969
2024-05-20 18:48:10,968,6364,2096,657,677,431,5118,235,55,1246
2024-05-20 16:17:02,768,5808,1734,642,659,749,5192,584,57,616
2024-05-20 13:46:17,639,5736,1471,635,681,1063,5219,676,55,517
2024-05-20 11:16:02,565,5745,1251,635,666,1033,4949,745,55,796
2024-05-20 08:47:21,544,6179,1579,652,691,552,4502,427,56,1677
2024-05-20 06:17:02,581,5129,1461,660,694,481,3947,18,52,1182
2024-05-20 03:47:26,564,4645,1418,662,690,297,3681,-3,52,964
2024-05-20 01:16:02,569,4886,1610,689,691,536,4147,-2,52,739
2024-05-19 22:47:31,610,5621,2382,701,687,693,5123,-2,52,498
2024-05-19 20:18:03,659,5662,2523,697,680,424,5049,17,50,613
2024-05-19 17:47:02,653,4746,1867,411,679,440,4531,431,51,215
2024-05-19 15:16:10,634,4287,1732,234,681,382,4369,658,49,-82
2024-05-19 12:46:02,662,4499,1824,237,689,419,4610,729,51,-111
2024-05-19 10:17:14,672,4527,1538,244,834,333,4310,636,53,217
2024-05-19 07:46:02,650,4563,1639,262,1361,306,4446,177,50,118
2024-05-19 05:16:20,692,4790,1688,296,1359,190,4279,-2,53,511
2024-05-19 02:46:02,679,4799,1566,288,1361,342,4284,-2,52,515
2024-05-19 00:16:25,686,5276,2568,306,1362,541,5509,-2,51,-233
2024-05-18 21:47:02,677,6533,2718,306,1362,657,5770,-1,50,763
2024-05-18 19:16:30,665,5807,2489,307,1365,705,5740,161,48,67
2024-05-18 16:49:02,649,5152,1383,247,1367,652,5038,694,46,113
2024-05-18 12:29:24,631,5075,1245,222,1365,895,5155,754,42,-80
2024-05-18 08:50:07,652,5795,2063,312,1371,461,5141,240,43,653
2024-05-18 03:37:25,652,5119,1485,263,1365,494,4305,-2,47,814
2024-05-18 00:55:10,808,5432,2026,659,1359,594,5491,-2,47,-59
2024-05-17 15:48:26,942,5953,1524,490,1294,397,5214,517,50,739
2024-05-17 12:39:02,912,6128,1632,664,1302,410,5620,653,48,508
2024-05-17 09:55:25,745,6434,1659,648,1311,621,5508,475,49,927
2024-05-17 07:25:02,898,6332,2118,654,1366,423,5602,95,48,731
2024-05-17 04:55:30,884,5309,1489,603,1365,98,4486,-2,49,823
2024-05-17 02:26:02,901,5392,1502,650,1368,103,4568,-2,46,824
2024-05-16 23:49:02,884,5973,2094,661,1356,360,5401,-2,48,572
2024-05-16 14:47:02,774,5453,1367,450,1299,97,5067,1021,51,386
