date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,sold
2024-09-01 16:17:30,715,4872,790,933,1324,356,4701,534,46,171
2024-09-01 16:09:35,720,4912,799,936,1325,325,4691,536,46,221
2024-09-01 16:00:18,755,4942,847,752,1326,381,4710,602,43,232
2024-09-01 15:55:51,758,4784,853,751,1320,348,4732,646,46,51
2024-09-01 15:47:41,756,4762,779,749,1321,322,4642,667,44,120
2024-09-01 15:38:51,755,4750,773,753,1325,305,4668,709,45,82
2024-09-01 15:29:24,735,4740,769,742,1324,345,4690,727,45,50
2024-09-01 15:25:34,719,4738,769,744,1326,356,4696,734,45,42
2024-09-01 15:17:53,716,4664,757,740,1328,316,4662,757,45,2
2024-09-01 15:08:33,718,4647,746,732,1327,358,4712,783,46,-64
2024-09-01 14:59:45,762,4623,737,749,1324,346,4746,780,45,-123
2024-09-01 14:55:18,754,4607,768,748,1329,317,4734,771,44,-127
2024-09-01 14:47:35,765,4537,730,750,1322,335,4729,780,45,-191
2024-09-01 14:38:29,741,4594,726,750,1324,381,4771,800,46,-177
2024-09-01 14:30:35,721,4510,738,741,1325,375,4749,802,45,-239
2024-09-01 14:26:29,716,4466,738,734,1321,383,4750,811,45,-283
2024-09-01 14:17:32,729,4540,738,741,1325,370,4757,807,45,-216
2024-09-01 14:08:32,706,4533,725,731,1325,454,4807,814,45,-273
2024-09-01 13:59:47,708,4440,593,734,1326,527,4779,844,44,-338
2024-09-01 13:55:49,711,4501,571,732,1325,539,4764,840,44,-262
2024-09-01 13:46:30,724,4468,587,726,1324,514,4785,861,45,-316
2024-09-01 13:38:48,728,4469,651,742,1330,525,4831,806,46,-361
2024-09-01 13:29:24,708,4514,571,732,1326,613,4834,836,46,-319
2024-09-01 13:26:22,706,4465,611,731,1327,585,4837,828,45,-371
2024-09-01 13:18:32,708,4466,603,729,1329,553,4781,809,46,-314
2024-09-01 13:09:32,738,4460,626,741,1328,557,4927,889,45,-466
2024-09-01 12:59:39,707,4425,671,729,1326,588,4882,815,45,-457
2024-09-01 12:56:47,703,4503,673,732,1323,616,4922,827,45,-418
2024-09-01 12:47:35,732,4481,703,726,1329,562,4969,869,45,-487
2024-09-01 12:38:20,713,4439,667,666,1327,476,4784,886,45,-345
2024-09-01 12:29:20,715,4436,669,668,1320,444,4704,840,45,-268
2024-09-01 12:26:32,715,4420,668,663,1327,453,4723,849,45,-303
2024-09-01 12:18:29,717,4456,677,667,1329,451,4750,860,45,-293
2024-09-01 12:08:38,716,4495,642,669,1331,455,4657,795,45,-161
2024-09-01 11:59:19,717,4460,612,682,1328,503,4709,820,45,-248
2024-09-01 11:55:23,716,4432,560,679,1325,513,4664,822,46,-232
2024-09-01 11:46:43,714,4420,560,680,1328,531,4663,801,45,-243
2024-09-01 11:38:22,710,4431,563,677,1330,552,4662,782,45,-231
2024-09-01 11:29:33,713,4429,560,676,1322,571,4679,789,45,-250
2024-09-01 11:25:42,707,4422,574,683,1328,594,4720,786,46,-298
2024-09-01 11:16:46,710,4396,623,684,1327,603,4745,749,46,-349
2024-09-01 11:08:43,713,4384,627,697,1328,628,4763,722,46,-378
2024-09-01 10:59:50,730,4417,745,757,1328,639,4945,697,46,-527
2024-09-01 10:56:33,721,4523,722,747,1327,638,4918,715,45,-395
2024-09-01 10:47:46,723,4506,663,748,1328,635,4836,688,47,-329
2024-09-01 10:39:15,717,4490,738,746,1324,625,4819,620,47,-328
2024-09-01 10:29:28,760,4520,736,748,1325,628,4865,620,45,-344
2024-09-01 10:26:20,756,4584,736,756,1327,630,4846,593,45,-262
2024-09-01 10:18:39,759,4567,747,765,1325,642,4839,552,45,-271
2024-09-01 10:09:52,755,4616,761,767,1328,649,4841,534,46,-225
2024-09-01 10:00:45,746,4673,743,774,1329,652,4786,490,46,-113
2024-09-01 09:55:30,741,4693,707,771,1332,624,4697,472,46,-3
2024-09-01 09:46:44,709,4637,705,760,1325,627,4604,431,46,32
2024-09-01 09:38:30,726,4686,666,748,1324,632,4567,422,46,119
2024-09-01 09:29:22,750,4661,709,763,1324,640,4616,380,46,45
2024-09-01 09:25:20,767,4646,710,770,1326,633,4613,357,47,33
2024-09-01 09:16:36,749,4683,717,768,1324,631,4595,355,47,87
2024-09-01 09:09:25,762,4706,712,771,1323,632,4585,336,46,120
2024-09-01 09:00:25,797,4774,772,786,1327,688,4725,307,46,48
2024-09-01 08:55:40,808,4789,786,790,1325,704,4753,292,45,36
2024-09-01 08:47:18,808,4789,796,783,1330,716,4754,271,47,34
2024-09-01 08:39:39,835,4791,818,790,1326,742,4815,254,47,-23
2024-09-01 08:29:25,829,4911,818,797,1323,751,4770,203,47,140
2024-09-01 08:25:38,829,4790,818,798,1324,747,4755,190,46,35
2024-09-01 08:17:31,832,4740,830,808,1327,721,4731,164,47,9
2024-09-01 08:08:51,827,4732,838,804,1330,710,4679,127,47,53
2024-09-01 07:59:27,828,4694,976,796,1327,696,4759,88,45,-65
2024-09-01 07:55:32,820,4742,974,808,1324,690,4743,80,45,0
2024-09-01 07:46:38,842,4769,977,801,1331,694,4752,59,45,17
2024-09-01 07:38:32,848,4724,977,801,1325,711,4752,43,44,-28
2024-09-01 07:29:35,840,4791,973,817,1329,735,4776,31,46,14
2024-09-01 07:25:40,845,4767,967,812,1327,734,4758,20,46,8
2024-09-01 07:16:43,844,4741,1012,810,1329,715,4775,11,46,-34
2024-09-01 07:08:50,799,4774,1048,811,1327,730,4775,5,46,-1
2024-09-01 06:59:24,821,4702,988,807,1327,726,4719,1,45,-16
2024-09-01 06:55:36,855,4749,970,801,1324,726,4730,6,45,19
2024-09-01 06:47:53,888,4681,970,799,1324,709,4736,-1,46,-55
2024-09-01 06:38:33,894,4653,971,799,1327,730,4765,-2,46,-112
2024-09-01 06:29:26,872,4701,963,810,1326,748,4765,-3,48,-63
2024-09-01 06:25:24,875,4728,959,810,1327,740,4758,-3,48,-29
2024-09-01 06:16:28,876,4785,989,808,1326,716,4760,-3,46,24
2024-09-01 06:08:38,867,4764,960,865,1327,704,4769,-3,47,-5
2024-09-01 05:59:19,868,4734,823,1037,1325,673,4771,-3,46,-37
2024-09-01 05:55:31,870,4726,766,1036,1326,677,4720,-3,47,6
2024-09-01 05:46:45,882,4688,759,1047,1329,697,4768,1,48,-80
2024-09-01 05:38:36,909,4727,758,1034,1325,701,4773,-3,47,-45
2024-09-01 05:30:27,919,4715,758,1029,1328,698,4778,-3,48,-63
2024-09-01 05:26:52,908,4730,759,1034,1327,717,4792,-3,48,-62
2024-09-01 05:17:34,915,4673,750,1027,1325,660,4723,-3,48,-50
2024-09-01 05:07:29,836,4700,765,1036,1325,631,4639,-3,48,61
2024-09-01 05:00:31,825,4654,742,1030,1325,629,4599,-3,48,55
2024-09-01 04:55:14,807,4664,740,1031,1325,629,4579,-3,47,85
2024-09-01 04:46:34,807,4676,743,1029,1327,611,4564,-2,46,112
2024-09-01 04:38:26,802,4656,740,1025,1323,632,4569,-2,47,86
2024-09-01 04:29:40,807,4668,741,1031,1325,651,4602,-3,47,65
2024-09-01 04:25:30,803,4675,741,1032,1326,657,4605,-3,47,69
2024-09-01 04:16:18,803,4677,738,1032,1327,655,4600,-3,46,76
2024-09-01 04:08:16,806,4686,771,1052,1322,633,4630,-3,48,55
2024-09-01 03:59:30,818,4683,936,1058,1325,633,4817,-3,48,-134
2024-09-01 03:56:37,831,4674,935,1058,1327,624,4820,-3,47,-145
2024-09-01 03:47:25,836,4664,935,1068,1328,613,4826,-3,48,-162
2024-09-01 03:39:36,835,4668,934,1067,1324,617,4824,-3,48,-155
2024-09-01 03:29:44,832,4759,937,1069,1323,633,4840,-3,48,-81
2024-09-01 03:25:51,834,4736,936,1070,1327,634,4847,-3,47,-111
2024-09-01 03:17:37,837,4717,941,1070,1327,645,4865,-3,47,-148
2024-09-01 03:08:51,835,4742,947,1071,1326,664,4888,-3,47,-146
2024-09-01 02:59:18,800,4740,938,1049,1324,672,4830,-3,47,-90
2024-09-01 02:55:15,800,4732,953,1046,1324,657,4826,-3,47,-94
2024-09-01 02:47:21,832,4810,987,1060,1325,664,4915,-3,48,-105
2024-09-01 02:38:34,840,4838,988,1070,1324,630,4901,-3,48,-62
2024-09-01 02:29:46,842,4825,988,1069,1327,599,4872,-3,47,-46
2024-09-01 02:25:15,843,4792,989,1070,1323,593,4867,-3,46,-75
2024-09-01 02:16:21,844,4782,985,1072,1326,599,4879,3,46,-96
2024-09-01 02:08:20,841,4840,980,1068,1330,589,4859,3,46,-19
2024-09-01 01:59:25,839,4895,991,1067,1325,588,4863,3,48,31
2024-09-01 01:55:39,835,4889,990,1065,1332,585,4863,3,48,25
2024-09-01 01:47:26,802,4843,992,1058,1329,590,4818,-3,48,24
2024-09-01 01:38:45,834,4904,992,1060,1323,595,4851,-3,47,53
2024-09-01 01:30:43,840,4965,993,1069,1326,604,4877,-3,47,87
2024-09-01 01:25:41,840,5004,996,1072,1325,616,4901,-3,47,102
2024-09-01 01:16:44,841,4995,997,1070,1323,609,4886,-3,47,109
2024-09-01 01:08:25,837,4989,1004,1073,1325,628,4914,-3,49,74
2024-09-01 00:59:24,832,5093,1043,1039,1327,698,4988,-3,51,104
2024-09-01 00:56:40,835,5121,1056,1042,1328,703,5022,-3,51,99
2024-09-01 00:47:52,841,5063,1011,1046,1329,702,4979,-3,51,84
2024-09-01 00:38:32,873,5108,1077,1057,1327,705,5089,-3,50,19
2024-09-01 00:30:50,874,5226,1073,1065,1333,726,5121,-3,51,104
2024-09-01 00:25:38,873,5255,1077,1066,1327,734,5125,-3,49,130
2024-09-01 00:16:42,874,5310,1085,1069,1324,736,5137,-3,50,172
2024-09-01 00:08:16,857,5268,1086,1058,1330,725,5117,-3,50,151
2024-08-31 23:59:38,828,5385,1045,1009,1327,709,4967,-3,50,418
2024-08-31 23:55:31,829,5437,1042,1008,1322,687,4937,-3,50,500
2024-08-31 23:46:30,830,5474,1050,1012,1327,635,4902,-3,50,571
2024-08-31 23:38:31,831,5508,1076,1006,1326,623,4912,-3,51,596
2024-08-31 23:29:24,830,5617,1193,1008,1330,638,5049,-3,50,567
2024-08-31 23:25:29,842,5655,1196,1017,1320,634,5058,-3,49,597
2024-08-31 23:16:34,852,5635,1197,1013,1326,605,5043,-3,50,591
2024-08-31 23:08:48,856,5729,1196,1027,1325,602,5055,-3,49,673
2024-08-31 22:59:54,816,5807,1237,1039,1325,594,5060,-3,49,747
2024-08-31 22:55:24,816,5751,1252,1040,1328,615,5101,-3,51,650
2024-08-31 22:47:49,817,5814,1255,1040,1327,624,5114,-3,51,700
2024-08-31 22:38:38,819,5911,1260,1045,1326,625,5125,-3,51,786
2024-08-31 22:29:26,820,6117,1306,1042,1330,675,5223,-3,51,893
2024-08-31 22:25:32,823,6082,1314,1046,1323,690,5246,-3,50,836
2024-08-31 22:16:35,831,6198,1365,1051,1330,688,5315,-3,51,883
2024-08-31 22:08:46,854,6282,1392,1073,1325,670,5365,-3,51,917
2024-08-31 22:00:44,829,6284,1470,1116,1329,637,5422,-3,53,862
2024-08-31 21:55:30,833,6287,1450,1142,1327,619,5423,-3,52,863
2024-08-31 21:46:44,869,6321,1445,1154,1327,593,5464,-3,52,856
2024-08-31 21:21:17,858,6549,1453,1146,1327,560,5409,-3,52,1140
2024-08-31 21:09:30,834,6620,1409,1130,1330,523,5295,-3,52,1324
2024-08-31 21:00:35,867,6711,1484,1148,1325,562,5417,-3,52,1293
2024-08-31 20:32:33,854,6608,1488,1144,1329,492,5377,-3,52,1231
2024-08-31 20:08:26,835,6544,1742,1125,1328,460,5564,-3,51,980
2024-08-31 19:59:41,834,6470,1753,1122,1325,423,5510,-1,52,960
2024-08-31 19:56:45,833,6456,1837,1123,1327,414,5589,-1,52,866
2024-08-31 19:46:53,831,6357,1745,1120,1329,403,5483,1,51,874
2024-08-31 19:38:39,836,6360,1775,1120,1324,388,5503,5,52,856
2024-08-31 19:29:48,868,6398,1842,1130,1326,371,5602,11,52,796
2024-08-31 19:26:23,858,6375,1844,1134,1326,367,5607,25,51,768
2024-08-31 19:17:21,832,6329,1815,1117,1328,351,5537,40,51,791
2024-08-31 19:08:21,861,6312,1700,1112,1322,331,5430,50,51,882
2024-08-31 19:00:48,889,6280,1688,1119,1327,339,5476,60,51,804
2024-08-31 18:55:39,893,6268,1829,1123,1327,348,5641,72,51,626
2024-08-31 18:46:24,886,6173,1810,1102,1324,356,5620,86,53,553
2024-08-31 18:38:39,885,6151,1502,1086,1326,379,5342,111,51,808
2024-08-31 18:29:29,875,6226,1462,1084,1328,427,5365,135,52,860
2024-08-31 18:26:29,876,6184,1464,1083,1326,442,5402,143,50,782
2024-08-31 18:17:42,873,6175,1460,1082,1327,488,5441,158,50,733
2024-08-31 18:08:23,876,6075,1454,1081,1328,539,5512,181,50,563
2024-08-31 18:00:42,891,6046,1437,963,1332,586,5481,221,49,565
2024-08-31 17:55:23,903,6086,1281,960,1325,604,5355,231,50,730
2024-08-31 17:47:35,900,6056,1266,947,1329,667,5411,249,50,645
2024-08-31 17:38:39,903,5930,1183,956,1332,703,5410,274,50,520
2024-08-31 17:30:36,904,5890,1267,952,1318,766,5549,286,51,341
2024-08-31 17:25:23,901,5926,1256,951,1308,792,5604,336,50,322
2024-08-31 17:16:59,896,5903,1208,944,1297,825,5584,358,49,318
2024-08-31 17:08:44,886,5856,1124,948,1297,863,5569,398,49,287
2024-08-31 16:59:41,877,5739,1230,942,1302,943,5773,426,50,-33
2024-08-31 16:57:29,871,5713,1219,945,1300,953,5781,441,50,-68
2024-08-31 16:47:24,865,5682,1216,941,1299,1018,5864,471,50,-182
2024-08-31 16:39:33,864,5677,1208,948,1307,1027,5887,479,51,-210
2024-08-31 16:30:37,836,5590,1137,944,1304,1045,5847,530,48,-256
2024-08-31 16:26:43,832,5641,1095,943,1298,1062,5801,521,48,-160
2024-08-31 16:17:24,826,5531,1096,937,1304,1028,5787,546,47,-256
2024-08-31 16:08:21,804,5543,1105,925,1321,1065,5877,607,47,-334
2024-08-31 15:59:40,834,5460,1122,987,1325,1081,6007,609,47,-547
2024-08-31 15:55:39,827,5463,1046,989,1322,1076,5937,623,47,-473
2024-08-31 15:46:28,830,5410,1047,989,1332,1060,5948,634,47,-537
2024-08-31 15:38:22,797,5372,1049,991,1330,1058,5936,654,47,-563
2024-08-31 15:29:39,786,5337,994,984,1322,1025,5825,665,46,-487
2024-08-31 15:25:40,787,5333,930,988,1324,1033,5812,702,46,-479
2024-08-31 15:16:52,785,5360,921,988,1325,1071,5878,737,47,-517
2024-08-31 15:08:31,784,5365,933,983,1332,1056,5911,773,47,-545
2024-08-31 14:59:46,785,5394,943,928,1320,1013,5843,805,45,-448
2024-08-31 14:55:46,785,5274,915,932,1311,1003,5779,784,46,-505
2024-08-31 14:46:35,785,5252,1007,929,1293,986,5859,810,46,-607
2024-08-31 14:38:23,786,5329,987,932,1288,969,5871,855,46,-541
2024-08-31 14:29:33,799,5215,986,931,1292,938,5845,850,45,-629
2024-08-31 14:25:42,806,5203,1002,927,1287,943,5877,864,44,-673
2024-08-31 14:17:30,789,5297,1001,929,1289,959,5927,910,45,-629
2024-08-31 14:08:22,785,5260,954,931,1289,950,5890,932,45,-629
2024-08-31 14:00:29,785,5196,862,930,1283,939,5756,907,47,-559
2024-08-31 13:56:37,784,5211,861,931,1290,932,5767,921,46,-555
2024-08-31 13:47:32,786,5287,863,930,1284,953,5792,926,47,-505
2024-08-31 13:39:37,785,5310,917,925,1291,970,5870,931,48,-560
2024-08-31 13:30:32,782,5199,865,795,1324,962,5721,943,47,-521
2024-08-31 13:26:23,779,5210,864,798,1322,956,5723,962,47,-512
2024-08-31 13:17:36,786,5215,867,856,1328,919,5807,1000,48,-592
2024-08-31 13:08:41,735,5158,874,913,1326,930,5845,1017,48,-687
2024-08-31 13:00:24,731,5095,801,910,1326,902,5743,1024,47,-648
2024-08-31 12:56:27,734,5074,742,909,1326,913,5686,1011,47,-611
2024-08-31 12:47:31,735,5058,817,912,1328,878,5717,997,47,-659
2024-08-31 12:38:35,738,5059,826,907,1312,832,5650,985,47,-591
2024-08-31 12:29:44,787,5111,869,926,1288,789,5682,972,48,-571
2024-08-31 12:25:30,791,5106,872,933,1284,772,5684,983,47,-578
2024-08-31 12:17:38,791,5043,872,930,1292,729,5586,930,47,-542
2024-08-31 12:08:44,790,5051,876,932,1288,722,5548,890,46,-496
2024-08-31 12:00:36,792,5146,939,942,1294,693,5621,912,46,-474
2024-08-31 11:55:29,774,5186,965,935,1288,657,5580,913,46,-394
2024-08-31 11:47:29,772,5178,961,936,1296,616,5525,895,47,-347
2024-08-31 11:38:35,780,5049,962,933,1289,588,5472,872,46,-423
2024-08-31 11:29:26,793,5078,959,941,1312,542,5463,867,46,-384
2024-08-31 11:25:22,791,5093,957,934,1324,539,5478,883,46,-385
2024-08-31 11:17:41,802,5153,973,951,1332,548,5513,858,46,-360
2024-08-31 11:08:18,796,5113,960,945,1330,514,5437,842,47,-324
2024-08-31 10:59:29,785,5155,1066,968,1325,510,5513,810,46,-357
2024-08-31 10:56:20,787,5215,1050,961,1324,512,5488,805,46,-272
2024-08-31 10:47:46,792,5316,1072,965,1327,509,5493,780,46,-177
2024-08-31 10:38:39,814,5304,1071,978,1317,525,5521,766,46,-216
2024-08-31 10:29:29,815,5205,1071,972,1311,544,5505,743,46,-300
2024-08-31 10:26:31,833,5244,1068,968,1312,551,5508,727,46,-264
2024-08-31 10:17:32,844,5296,1094,984,1312,535,5492,675,46,-195
2024-08-31 10:08:27,840,5330,1131,988,1311,533,5508,654,48,-178
2024-08-31 09:59:49,848,5413,1098,1082,1316,549,5574,628,49,-160
2024-08-31 09:49:30,870,5419,1135,1100,1316,547,5594,573,51,-174
2024-08-31 09:29:46,891,5518,1228,1098,1317,531,5588,469,50,-70
2024-08-31 09:25:30,888,5483,1225,1101,1311,512,5552,462,49,-69
2024-08-31 09:17:49,894,5469,1226,1108,1322,528,5535,400,50,-65
2024-08-31 09:08:38,892,5390,1303,1109,1338,563,5623,365,50,-233
2024-08-31 08:59:40,864,5492,1276,1105,1337,569,5518,315,50,-25
2024-08-31 08:56:42,843,5499,1279,1108,1333,563,5488,309,49,10
2024-08-31 08:47:48,839,5454,1278,1096,1340,575,5453,274,49,1
2024-08-31 08:39:22,838,5418,1392,1095,1333,572,5522,240,49,-103
2024-08-31 08:30:35,860,5490,1459,1092,1337,567,5578,210,49,-87
2024-08-31 08:26:21,880,5572,1467,1101,1333,574,5605,198,49,-32
2024-08-31 08:16:21,907,5471,1480,1111,1337,587,5629,153,51,-157
2024-08-31 08:07:25,917,5536,1432,1112,1336,598,5558,109,51,-21
2024-08-31 08:00:21,891,5359,1403,1114,1334,591,5471,86,50,-112
2024-08-31 07:55:31,882,5367,1438,1114,1334,592,5487,73,51,-119
2024-08-31 07:47:43,881,5299,1443,1112,1339,569,5450,53,51,-151
2024-08-31 07:38:17,886,5380,1463,1115,1335,575,5460,32,51,-80
2024-08-31 07:30:50,886,5265,1462,1117,1337,579,5458,20,51,-193
2024-08-31 07:25:44,892,5355,1460,1118,1333,576,5457,18,50,-101
2024-08-31 07:16:20,923,5239,1478,1122,1334,580,5508,11,51,-268
2024-08-31 07:08:30,880,5208,1467,1118,1335,578,5442,5,51,-233
2024-08-31 06:59:51,849,5104,1613,1109,1339,601,5566,0,51,-461
2024-08-31 06:55:48,833,5192,1572,1117,1333,603,5511,0,51,-319
2024-08-31 06:46:42,835,5169,1573,1126,1339,613,5537,-2,51,-367
2024-08-31 06:38:27,834,5122,1574,1130,1330,633,5553,-2,52,-431
2024-08-31 06:29:17,844,5042,1472,1129,1336,694,5528,-3,53,-485
2024-08-31 06:25:17,850,5031,1474,1129,1337,727,5570,-3,54,-538
2024-08-31 06:17:34,878,5183,1468,1129,1341,787,5655,-3,54,-471
2024-08-31 06:08:48,848,5169,1443,1126,1337,835,5643,-3,54,-474
2024-08-31 05:59:36,857,5068,1171,1118,1339,862,5401,-3,55,-332
2024-08-31 05:56:45,879,5115,1110,1122,1331,856,5350,-3,54,-235
2024-08-31 05:48:27,836,5092,1109,1120,1333,921,5374,-3,53,-282
2024-08-31 05:39:42,840,4982,1109,1121,1334,961,5422,-3,54,-440
2024-08-31 05:30:17,884,5026,1095,1067,1334,1007,5440,-3,53,-413
2024-08-31 05:26:44,877,5128,1082,1052,1331,1051,5447,-3,53,-319
2024-08-31 05:17:36,871,5110,1001,1051,1335,1111,5426,-3,55,-316
2024-08-31 05:08:26,855,5043,1001,1048,1335,1197,5490,-3,52,-447
2024-08-31 05:00:33,816,4998,978,1064,1343,1188,5449,1,54,-450
2024-08-31 04:56:38,788,4978,1005,1060,1339,1192,5442,2,54,-464
2024-08-31 04:47:52,784,4950,926,1042,1335,1240,5380,-3,53,-429
2024-08-31 04:38:32,810,5041,909,1002,1337,1302,5413,-3,53,-371
2024-08-31 04:29:41,792,5032,903,1000,1338,1337,5423,-3,53,-391
2024-08-31 04:27:29,814,5113,906,1011,1334,1343,5463,2,52,-350
2024-08-31 04:18:21,785,5049,903,1008,1333,1361,5448,2,53,-398
2024-08-31 04:08:37,784,5004,904,1024,1336,1402,5509,2,53,-504
2024-08-31 03:59:23,773,5066,919,1010,1339,1405,5501,-3,54,-434
2024-08-31 03:56:35,783,5053,918,1002,1339,1412,5507,-3,53,-453
2024-08-31 03:48:26,802,5108,897,1010,1338,1419,5524,1,53,-416
2024-08-31 03:38:45,803,5045,875,958,1333,1461,5481,-3,52,-435
2024-08-31 03:29:21,798,5101,874,954,1338,1486,5502,-3,54,-401
2024-08-31 03:25:52,798,5032,875,952,1338,1485,5500,-3,53,-467
2024-08-31 03:17:38,800,5051,881,960,1339,1461,5495,-3,53,-444
2024-08-31 03:08:46,804,5037,886,962,1336,1447,5487,-3,52,-449
2024-08-31 03:00:37,781,5094,867,956,1338,1357,5352,-3,53,-258
2024-08-31 02:57:22,753,5146,869,946,1335,1355,5309,-3,52,-163
2024-08-31 02:49:35,754,5165,879,944,1340,1373,5343,-3,53,-177
2024-08-31 02:40:48,752,5138,880,940,1339,1384,5348,-3,54,-209
2024-08-31 02:30:22,751,5176,913,990,1336,1328,5371,-3,52,-195
2024-08-31 02:26:26,777,5180,898,990,1339,1316,5372,-3,52,-191
2024-08-31 02:17:43,779,5113,936,1001,1329,1287,5383,-3,52,-270
2024-08-31 02:08:22,810,5275,1010,1032,1327,1243,5475,-3,52,-200
2024-08-31 01:59:44,769,5300,1003,1025,1328,1215,5393,-3,53,-93
2024-08-31 01:55:44,792,5346,999,1013,1322,1196,5374,-3,53,-28
2024-08-31 01:46:25,824,5304,924,1062,1322,1159,5343,-3,53,-39
2024-08-31 01:38:44,824,5322,1032,1063,1321,1113,5403,-3,52,-81
2024-08-31 01:29:48,846,5333,1011,1063,1328,1068,5367,-3,52,-33
2024-08-31 01:27:43,851,5344,1010,1064,1328,1069,5374,-3,53,-29
2024-08-31 01:18:24,856,5305,1041,1070,1325,1053,5397,-3,52,-92
2024-08-31 01:09:46,858,5441,1042,1072,1327,1037,5388,-3,53,53
2024-08-31 00:59:43,802,5474,1153,1051,1328,851,5238,-3,54,236
2024-08-31 00:55:35,791,5452,1100,1049,1328,847,5168,-3,53,283
